GENE	RA
SLC10A7	0.013083
IL7	0.013093
P2RY12	0.013118
BROX	0.01312
VCL	0.013144
CPNE1	0.013173
HACE1	0.01319
ANGPTL2	0.013224
NACAD	0.013227
PCDHGA12	0.01326
SLC9C2	0.013269
RTKN2	0.013278
STRADB	0.013281
SMC3	0.013327
MEX3A	0.013376
RAC2	0.013458
IGSF11	0.01346
TBKBP1	0.013487
KYNU	0.013491
PPP1R27	0.013499
ZSCAN2	0.013502
TBC1D10B	0.013575
OLIG3	0.013597
C11orf65	0.01363
C16orf72	0.013637
LCA5L	0.013646
TBX18	0.013656
PRM3	0.013695
DCLK2	0.013704
SLC22A4	0.01372
CTF1	0.013752
ACAP1	0.013752
ATP8B2	0.013755
CSRNP2	0.013767
TAF1D	0.013785
PYDC2	0.013813
TMEM241	0.013832
RCBTB2	0.013836
CCDC85A	0.013894
PDS5A	0.013902
PCDHGC4	0.013913
ESYT2	0.013918
LGMN	0.013922
MYCBPAP	0.013995
ANAPC16	0.014
SHPK	0.014011
STAT3	0.014018
C14orf39	0.014047
NPEPPS	0.014059
ACYP1	0.014066
OR10Q1	0.014098
NOSTRIN	0.014101
ECSIT	0.014123
RGS14	0.014152
NEURL4	0.014167
INF2	0.014195
PCDHGA7	0.014199
BEAN1	0.014247
KCTD13	0.014251
LRCH1	0.014256
ZNF550	0.014264
FAM193A	0.014267
COX7A1	0.014358
RAB7A	0.014382
ZNF470	0.01444
CHERP	0.014452
ABHD3	0.014499
SYNJ2	0.014555
HOXA3	0.014575
FOXH1	0.014638
BDH2	0.014696
HIP1R	0.014697
S1PR2	0.014743
CHMP1A	0.01476
DTWD1	0.014764
TEKT4	0.014768
ARFRP1	0.014771
FZD7	0.01478
TMEM243	0.014872
RTP3	0.014875
CFAP65	0.014908
RPAP2	0.014916
SLC9B2	0.014937
CKLF-CMTM1	0.01495
PRKAR2A	0.014959
HINT1	0.015096
RUNX2	0.015197
S100A9	0.01522
CFAP206	0.015262
BLVRB	0.015311
CA7	0.015327
CTRB1	0.015381
COLEC12	0.015384
ZNF682	0.015385
LCAT	0.015426
LPCAT2	0.015449
PAX8	0.015485
DYNC1LI2	0.015492
ZSCAN21	0.015503
SEC16A	0.015507
BMP2	0.01555
PCDHGA9	0.015557
GTF3C3	0.015559
SLC26A1	0.015561
FAM110C	0.015578
ZNF665	0.015604
ZNF101	0.015607
MSRA	0.015616
KDELC2	0.01567
DNAI1	0.015674
RABEP1	0.015693
CTNS	0.015697
TBXT	0.015775
ODR4	0.015806
KALRN	0.015837
MEIKIN	0.015864
ZDBF2	0.015897
TIMMDC1	0.015902
CALCA	0.015915
NPHP3-ACAD11	0.015958
VPS13A	0.015996
ASNS	0.016009
WIPF2	0.016017
RB1	0.016046
C6orf99	0.016049
RDH16	0.016055
FFAR4	0.016058
MARCKS	0.01606
CYB5B	0.016087
DEFB118	0.016102
ORMDL2	0.016116
VRK3	0.01615
SCN8A	0.016161
PCDHGC5	0.016167
IKZF3	0.016198
ITGAL	0.016217
NPPA	0.016232
KDM6B	0.016236
LSM12	0.01625
CSH2	0.016266
PRM2	0.016286
EME2	0.016302
SAXO2	0.016342
PCDHGB7	0.016346
WFIKKN2	0.016362
B4GALT7	0.016363
ITGB3	0.016384
C5orf67	0.016406
MTMR12	0.016487
PCDHGB6	0.016506
TSPAN18	0.016578
PCDHGA8	0.016592
CHST10	0.016632
MCHR1	0.016683
CIB3	0.016687
ZNF134	0.016698
GJC3	0.016702
HES1	0.016703
MEGF9	0.016734
ITGAD	0.016751
NDFIP1	0.016766
IQCB1	0.016782
ARPC2	0.016828
PCDHGA11	0.016831
SMIM24	0.016843
ANKRD42	0.016846
AIM2	0.016867
EXD2	0.016877
DHX33	0.016883
SF3B1	0.016952
RUBCN	0.016956
LCE1E	0.016996
MOV10	0.017044
NUDCD3	0.017076
TIMP1	0.017077
PCDHGA10	0.017117
SPSB3	0.017162
DOCK10	0.017189
TMSB10	0.017193
RALGPS1	0.017242
VASH1	0.017278
TTC19	0.017281
ETFRF1	0.017291
GOLGA7	0.017355
PKIB	0.017358
FCER2	0.017382
LMF2	0.017402
TOR2A	0.017437
TBX6	0.017481
HMGCLL1	0.017483
TGFBR2	0.017523
SLC36A4	0.01755
BCAS4	0.017576
FRAT2	0.017612
LRCH3	0.017616
LRRC14	0.017645
BBS9	0.017673
PCNX1	0.017673
CCDC47	0.017684
ADO	0.017718
PVRIG	0.017719
BCL10	0.017728
TLE6	0.017737
PDE10A	0.017745
ITGB3BP	0.017746
RAB25	0.017767
CH25H	0.017767
SRXN1	0.017775
ATP6V1B1	0.017788
ENKUR	0.017789
TMEM25	0.017792
PPP1R12B	0.017821
CMTM2	0.017827
SLC25A23	0.017885
RABGEF1	0.017921
SMPD2	0.017931
CTRL	0.01796
VWA3B	0.017961
IL23R	0.018013
TFF3	0.018017
DDAH1	0.018074
PANK4	0.018102
SLC11A2	0.018148
SLC22A5	0.018155
CCDC58	0.018191
USP29	0.018191
LCE3D	0.018198
CYTIP	0.018233
ZC2HC1C	0.018272
FAM185A	0.018274
NDRG3	0.01828
NDUFS5	0.018321
OLFM2	0.01836
SH3BP2	0.018453
PAX4	0.018474
LCE3B	0.018478
BUD31	0.018518
CCDC17	0.018529
PRMT2	0.018532
FAM19A3	0.018545
TJP3	0.018584
MBD6	0.018617
CMTM1	0.018654
GRAP	0.018699
MYL2	0.018709
NDUFA4L2	0.018722
RHOC	0.01876
GARNL3	0.018806
NPTXR	0.018829
PCDHGB1	0.018838
ASPHD1	0.018841
OR3A3	0.018842
DHX36	0.018919
CUZD1	0.018954
MYO1G	0.019006
ADCY10	0.019015
IZUMO2	0.019022
SLC13A3	0.019024
DSN1	0.019053
P4HTM	0.019056
WBP4	0.01906
LRRC31	0.019075
OR2AE1	0.019086
DSG3	0.019127
BOLA3	0.019153
RPL32	0.019185
QARS	0.019192
ACTL7B	0.019234
AZGP1	0.019239
CSNK1D	0.019262
TNKS1BP1	0.019296
IFT20	0.019302
TIGIT	0.019307
TMEM121	0.019349
MCU	0.019374
BACH2	0.019394
MARS	0.019433
LCE1C	0.019458
PCDHGB5	0.01946
P4HA2	0.019466
ZNF618	0.019466
TTC4	0.019473
OAT	0.019485
OR10J3	0.019561
PCDHGA4	0.019626
PCDHGA6	0.019703
PCDHGB3	0.019703
NCR3LG1	0.019703
MYO1A	0.019719
GPR65	0.019733
ZNF781	0.019778
POU5F2	0.019841
PGLYRP4	0.019882
B4GALT5	0.019882
HOXD8	0.019899
G6PC3	0.019994
TTC16	0.020024
HUNK	0.020026
RECQL	0.020057
ENAM	0.020084
NFATC1	0.020107
FAM53B	0.020144
MICAL3	0.020246
SPATA13	0.020338
MDM4	0.02037
PPP4C	0.020373
TMED10	0.020379
STAG3	0.020385
NEK9	0.020395
ACSL6	0.020414
GLB1	0.020443
TMPPE	0.020443
KMT2B	0.020466
CLN8	0.02048
RNF121	0.020563
GHDC	0.020594
PEX11A	0.020613
SFTPB	0.02062
CD2BP2	0.020628
S100A7	0.020641
EPN3	0.020683
CCDC130	0.020743
SPON2	0.020793
VTN	0.020833
MYLK2	0.020833
TTC23L	0.020899
EGFR	0.020981
POFUT2	0.020984
SLITRK1	0.020999
SLC2A4RG	0.021011
LCE2C	0.021045
EDDM3B	0.021111
SOGA1	0.021139
FBXO44	0.021154
C10orf88	0.021195
SERTAD1	0.0212
CLCN6	0.02125
ZNF512B	0.021262
ZNF676	0.021306
CSPG4	0.021307
ERVW-1	0.021308
MICU1	0.02133
IL7R	0.021408
CD7	0.021455
MUC17	0.021459
ELAVL3	0.02147
SKP1	0.021556
NFYC	0.021599
FYB2	0.021612
NPFFR2	0.021649
PELI1	0.021667
IL12A	0.021707
UNC5B	0.021709
DGAT2	0.021729
TRIR	0.021774
IGSF3	0.021834
NRXN1	0.021835
ARIH2	0.021838
NPIPB11	0.021883
WDPCP	0.02191
DRD5	0.021916
GJB7	0.021948
NAGS	0.021952
RAB3IL1	0.021961
TEDC1	0.022014
POP5	0.022029
ZNF669	0.022098
FGF13	0.022103
FBXL13	0.022104
POLI	0.022207
CDK13	0.02222
RASSF10	0.022287
KBTBD11	0.022342
WDR6	0.022345
VAX2	0.022354
KCP	0.022375
CASP3	0.022402
IGHMBP2	0.022416
CCL3	0.022416
ZNF281	0.02245
C1orf21	0.022479
FOXRED1	0.02248
FBXW8	0.022551
PCDHGA2	0.022571
SBK2	0.022629
P2RX3	0.022633
BID	0.022638
CPXM2	0.022653
C1orf105	0.022665
PCBP1	0.022671
NEUROD4	0.022737
PER3	0.022739
STKLD1	0.022749
RPL19	0.022763
SLCO6A1	0.022812
H3F3A	0.022827
CCDC62	0.022833
IFNAR2	0.022833
PRMT7	0.022835
RPS3A	0.022841
ALG6	0.02285
PPP1R37	0.022862
ADGRF5	0.022868
DNAJC14	0.022877
MRPL4	0.022939
RABL6	0.022966
CEBPA	0.023037
FLII	0.023076
DCSTAMP	0.023117
NEDD1	0.023134
AKAP10	0.023143
ARHGAP32	0.02315
GRB10	0.02323
TMEM97	0.023304
MRPL58	0.023352
NEDD9	0.023371
CPE	0.023408
ATP7B	0.023457
ST6GAL1	0.02351
METAP1D	0.023518
RLN1	0.023522
ZNF48	0.023523
GGT7	0.02355
CCR2	0.023579
NEMP1	0.023625
SECISBP2L	0.023633
SRSF9	0.02366
TREH	0.023663
EIF3I	0.023686
WDFY4	0.023694
SNRNP27	0.02373
INTS11	0.023795
MT3	0.02381
VIPR1	0.023859
BHMT2	0.023878
OR5M11	0.023903
UBE2T	0.023909
STARD13	0.023929
CREB5	0.023995
PCDHGA1	0.024003
FBXW11	0.024043
KLRB1	0.024089
ZBTB32	0.024125
C4orf50	0.024154
ALDOA	0.024186
GPLD1	0.024192
ERI3	0.024224
SPATS2L	0.024292
CCDC71	0.024316
PGM1	0.024329
C7orf66	0.02437
MSANTD4	0.024387
HTR5A	0.024399
TTC33	0.024403
FNIP1	0.024408
KCTD7	0.024452
TUBB3	0.024472
KIAA1549	0.024482
ESCO1	0.024497
FASTK	0.024527
RHOH	0.024668
SELENOW	0.024775
NIPSNAP3B	0.024898
NOA1	0.02493
PTPRB	0.024931
ATAT1	0.024961
B4GALT4	0.024984
ELOVL6	0.025091
CRTC3	0.025093
CDX2	0.025109
RRM1	0.025158
SLC25A27	0.025159
EFNA4	0.025171
PCDHGA3	0.025172
BCAP29	0.025213
TSPAN3	0.025244
GAB2	0.025247
MRPL20	0.025278
CCDC183	0.025315
ISOC1	0.02539
CXCR6	0.025394
SRRM2	0.025416
MICU2	0.025429
SLC44A1	0.025465
IQSEC1	0.0255
SHLD2	0.025511
SLC38A8	0.025546
TACC2	0.025561
CACNB1	0.025583
EPHA1	0.025632
SLC25A17	0.025661
PDHB	0.025682
SEPT8	0.025697
ITPA	0.025821
NABP2	0.025822
MYBPHL	0.025831
MIPOL1	0.025843
NAALADL1	0.025872
PCDHGB2	0.025878
MRPL57	0.025907
ASIC3	0.025929
CABCOCO1	0.025986
SEPT1	0.025992
GOSR1	0.026011
C14orf93	0.026033
ZNF90	0.026068
ZNF517	0.026079
DNAJC1	0.026128
MRGPRF	0.026141
FOXA3	0.026171
PPP3R2	0.026196
PODN	0.026201
ATP5MGL	0.026204
SYDE2	0.026372
PHF21A	0.026388
AMN1	0.026434
ARHGEF35	0.026507
SH2D4B	0.026521
FBXO34	0.026521
MAN1A2	0.026551
PXK	0.026559
C2CD4D	0.026561
TPK1	0.026565
DNMT3A	0.026573
TP53I11	0.026596
WDR1	0.02666
PTAR1	0.026679
TMOD3	0.026716
SIK3	0.026719
CCDC88A	0.026724
SPRR2E	0.02673
TMEM108	0.0268
HSH2D	0.026802
GPR83	0.026833
BEND4	0.026854
STUM	0.026891
LPP	0.026956
CD84	0.027066
SLC14A2	0.027087
MPO	0.027208
FBXO6	0.027209
LRRC17	0.027209
TTC36	0.027218
CCDC184	0.027221
SYN2	0.027238
NAA50	0.027254
RNF217	0.027272
SCHIP1	0.027285
IGFLR1	0.027346
ERAP2	0.027353
CHIC2	0.027367
FAM170A	0.027393
SLC35E1	0.027432
DVL1	0.027456
CABP7	0.027456
REPIN1	0.027483
NCOA6	0.027495
HOXA4	0.027583
PLAG1	0.027587
MASTL	0.0276
CPTP	0.027618
PEF1	0.027652
CD70	0.027686
PDGFRB	0.02769
OCLM	0.027695
DDIT4L	0.027707
KPNA4	0.02771
RNF10	0.027726
SERAC1	0.027749
KPNA6	0.02775
CD80	0.027751
FNBP1L	0.027767
TP53I13	0.027821
BIRC8	0.02788
NKX6-2	0.027928
WDR12	0.02798
PALLD	0.02801
TSNAXIP1	0.02802
EIF2S2	0.028075
PAX5	0.028254
CD3D	0.028287
PHLPP2	0.028287
PPID	0.028288
TRIM36	0.028318
ERI1	0.028333
MEF2D	0.028356
KIAA0586	0.028414
BMP10	0.028523
IL17RE	0.028531
ZSCAN1	0.028585
LEO1	0.02859
CTNNAL1	0.028621
KIAA1024	0.028665
TMEM53	0.028671
MARVELD3	0.028681
MOB1A	0.028714
FAM32A	0.028747
CCDC90B	0.028752
MYLPF	0.028815
HBD	0.028816
OR7D2	0.02882
FAM49B	0.028821
SEBOX	0.028835
SLAIN1	0.02889
NUDT6	0.028905
HOMER1	0.028968
ARMC7	0.029015
OR7D4	0.029074
PLA2G4B	0.029085
QRICH1	0.029087
LMAN2	0.029105
CCL4	0.029208
SH2D6	0.029243
HSD17B2	0.029259
ADNP2	0.029274
GABRG1	0.029298
ITGB4	0.029327
MPV17L2	0.029373
OR2M2	0.029419
TMEM209	0.029427
GIPC1	0.029427
HSBP1L1	0.029433
TOM1L1	0.029434
ADAM12	0.029466
CBWD2	0.029591
MFAP4	0.029606
TVP23B	0.029626
ASAP2	0.029638
PIGL	0.029645
KCTD20	0.029816
MCAT	0.029952
SAR1A	0.029955
GDF11	0.029971
SLC30A9	0.029973
AJM1	0.029992
NMD3	0.030007
DLGAP5	0.030026
SLFN13	0.030082
AKAP13	0.030114
GXYLT1	0.030166
FBXO40	0.030223
TNP1	0.030229
SLC6A9	0.030234
BCAR1	0.030256
CAND2	0.030273
TRIM37	0.030326
KIF2B	0.030339
GPATCH2	0.030343
FASLG	0.030387
ZAP70	0.030445
AMBP	0.030478
ZNF439	0.030502
SLC28A2	0.030552
STRADA	0.030616
MYL12B	0.030696
DCTPP1	0.030716
UBE2D3	0.030734
C2orf68	0.030887
NIFK	0.03092
EDEM3	0.030935
OR10AD1	0.030976
LRRC24	0.03098
NAB2	0.030981
SETD6	0.031015
SH3BGRL	0.031019
NOTCH2	0.031021
RBFA	0.031083
PRSS3	0.031099
SRPRA	0.031188
EPX	0.031189
JMJD7-PLA2G4B	0.031202
ELK4	0.031204
C3orf30	0.031275
NUP88	0.0313
KRT18	0.031344
SLC5A6	0.031346
ALDH7A1	0.031366
PRR5L	0.031451
SUPT4H1	0.031462
HLX	0.031526
ANKS1A	0.031548
BCL2	0.031585
VPS37B	0.031609
ERVMER34-1	0.031623
CLDN24	0.031677
TRERF1	0.031687
OR2AP1	0.031756
SLC35F4	0.031847
HRH2	0.031849
SBNO2	0.031881
NEUROD2	0.031899
RND3	0.031989
LRRC61	0.031998
TMEM245	0.032022
ATM	0.032036
ADPRHL2	0.032091
SLC25A11	0.032189
NUTF2	0.032273
ZNF292	0.032329
ZNF140	0.032382
PSMA3	0.032384
SHD	0.03239
TXNL4A	0.032414
TRPV1	0.032415
FMNL2	0.032498
RWDD2B	0.032523
CEACAM16	0.032527
SLC5A10	0.032567
MCL1	0.032568
CMTM3	0.032584
HSPD1	0.032592
CENPBD1	0.032631
RRAD	0.032636
TYSND1	0.032665
MCTP1	0.032667
SPINT2	0.032668
GTF3C4	0.032735
WDR91	0.032774
CCDC36	0.03279
MMS19	0.032821
RMRP	0.032824
JCHAIN	0.032826
TNS4	0.03288
AFG3L2	0.032896
EFCAB14	0.032944
ITGA6	0.032979
STPG4	0.03299
BARHL1	0.033039
LETMD1	0.033087
LMNA	0.033098
ALDH6A1	0.033103
PTRH1	0.033139
MAB21L1	0.033164
NUP210L	0.033179
TMEM88	0.033184
PSKH1	0.033217
KIAA0930	0.033235
SLURP1	0.033241
DTX3	0.033316
B9D1	0.033353
DUS4L	0.033386
JMJD7	0.033402
PDE8B	0.033403
PDLIM4	0.033435
SENP1	0.033454
ARPC1A	0.033476
SSMEM1	0.033482
FOXI3	0.033483
IGFBP7	0.033532
ATP2A3	0.033691
ADORA1	0.033761
C21orf140	0.033773
LHCGR	0.033792
ACP6	0.033823
LHPP	0.033832
FRAT1	0.033855
IFT46	0.033864
C9orf84	0.033902
IQCD	0.033919
CYYR1	0.033931
MYO10	0.033942
TNKS	0.033962
ASIC4	0.033983
TNFRSF8	0.034046
USP35	0.034065
KYAT3	0.034115
ZNF319	0.034128
FKBP8	0.034128
FKBP5	0.034138
CLTC	0.034143
NAPRT	0.034238
CHST6	0.034249
SFXN4	0.034256
GLDC	0.034355
C2CD2L	0.034413
RAB44	0.034428
FSCN3	0.034438
CDC42SE2	0.034469
SMIM8	0.034534
PKIG	0.03455
TMEM39B	0.034557
CDKN1A	0.034664
TFAP2D	0.034686
SDR9C7	0.03473
SLC39A5	0.034762
WDR83	0.034762
MBOAT1	0.034787
CCDC28B	0.034805
BTBD3	0.034836
HOXD9	0.034871
UGT2B15	0.034902
ABRAXAS2	0.034938
LIPJ	0.034962
C12orf49	0.03497
SFXN3	0.035037
TMEM254	0.03516
HTR1E	0.035229
SERTM1	0.035229
POU2F1	0.035259
ZNF816-ZNF321P	0.03527
CLEC18A	0.035295
ARHGAP26	0.035303
NR2F2	0.035303
ASCC1	0.035334
EIF3B	0.035362
TFAP2B	0.035367
GABRP	0.035448
MAPK7	0.035452
CCNG1	0.035571
EZH1	0.035629
VCAM1	0.035771
C8orf82	0.035794
TMEM234	0.035876
TMEM163	0.035895
MRLN	0.035901
SCN2B	0.035921
PRSS35	0.035965
GNG10	0.035997
NPAT	0.036018
ANKZF1	0.036221
KRT8	0.03625
CCDC172	0.036263
ZNF804A	0.036271
CNOT1	0.036271
SMIM11A	0.036272
ZNF282	0.036311
CERCAM	0.036324
STK16	0.036357
TMEM150B	0.036383
NUBPL	0.0364
HMGCR	0.036424
RAB11FIP3	0.036488
SLAMF1	0.036496
STX16	0.036558
ZBTB8B	0.036588
MS4A7	0.03665
CES3	0.036714
OR10G4	0.03675
CYB5R3	0.036765
MRPS21	0.036776
ADAMTS13	0.036777
ARHGAP27	0.03678
MCTP2	0.036857
ERMP1	0.036864
ZNF419	0.036875
TXLNA	0.036889
SMAD5	0.036967
PRSS22	0.036991
AACS	0.037079
MAN1A1	0.037087
CYCS	0.037119
ERLEC1	0.037144
TGFB1I1	0.0372
SEMA3G	0.037231
ANKRD44	0.037248
PSMD11	0.037252
DLEU7	0.037322
SLC4A1	0.037324
OR10W1	0.037389
LY9	0.03742
CDCA5	0.037471
C6orf163	0.037493
PFN1	0.03751
BFSP1	0.037585
IL12RB1	0.0376
HDAC3	0.037603
TNS3	0.037603
LRIF1	0.037668
YTHDC1	0.03767
TMEM199	0.037713
EMSY	0.037736
CCL24	0.037753
DAND5	0.037771
C19orf70	0.037778
ALKBH5	0.037856
SLC46A3	0.037872
GPR132	0.037913
SYCP1	0.037935
RUVBL2	0.037951
CEP55	0.03801
NR1H2	0.038065
AOC2	0.038217
SPTBN1	0.038274
MARCH7	0.038307
SLC2A3	0.03831
RBM25	0.038378
TMOD2	0.038512
HSPE1	0.038551
PHPT1	0.038569
MAPKAPK2	0.038571
PSMC2	0.038579
MACO1	0.038595
CBY1	0.038664
MYRFL	0.038696
PROCR	0.038706
DCDC2B	0.03872
C17orf112	0.03874
RBX1	0.038771
LRRC18	0.038814
ECM1	0.038816
HAUS8	0.038824
ARRB1	0.038867
ADGRE1	0.03887
HDGF	0.038876
BBOF1	0.038901
PDE4D	0.038929
QTRT1	0.038929
GDAP2	0.03896
FAM217B	0.038996
GIPC2	0.039019
TAC3	0.039034
ZFP90	0.03904
CDC7	0.039073
MRS2	0.03909
TAS1R3	0.039093
GIT1	0.039129
RARRES2	0.039205
ERAP1	0.039229
IRX3	0.039242
EPB41L5	0.039251
DNAAF2	0.039417
C11orf40	0.039466
ENO1	0.039478
C7orf69	0.039503
AKAP2	0.039581
SKA3	0.039586
CAGE1	0.039668
LINGO2	0.03971
HERPUD1	0.039719
TNFAIP1	0.039837
FOXK1	0.039846
UAP1	0.039903
CCNE1	0.039906
KLHDC8B	0.039923
GJB4	0.039959
IRX6	0.039984
HTATIP2	0.039999
PRKAR2B	0.040044
KIAA0040	0.040077
CLEC7A	0.04008
TEX38	0.040189
GRAP2	0.040203
TLR6	0.040206
FAM227A	0.040223
ANTXRL	0.040324
NPFFR1	0.040326
RASEF	0.040341
DENND2A	0.040495
LZTFL1	0.040513
CWC22	0.040536
GRK5	0.040538
CGREF1	0.040567
GRAMD2B	0.040625
RAB11FIP1	0.040646
YWHAZ	0.040686
USP34	0.04073
MADCAM1	0.040804
CTAGE1	0.040848
ASCC2	0.04095
HLCS	0.040978
SALL3	0.040985
DEF8	0.04105
CRYL1	0.041129
CDS2	0.041139
MOB2	0.041211
S100A7L2	0.041255
ARHGAP39	0.041263
CEMIP	0.041313
GABRA2	0.041406
TAB1	0.041407
RASSF3	0.041421
GINS2	0.041431
SART3	0.041439
MKX	0.041484
CCDC182	0.041486
NPEPL1	0.041503
THEM6	0.041509
TTF2	0.041522
ARMH1	0.041594
HIGD1C	0.041617
KLF17	0.041622
USP46	0.04169
ANGEL1	0.041754
STIM1	0.041778
RAVER2	0.041788
FOXS1	0.041827
KIF14	0.04189
ARMC10	0.041913
EVC	0.041927
MDK	0.041947
CIZ1	0.041949
AGR3	0.041988
ADSSL1	0.041989
IL36B	0.041997
NOP53	0.042017
SLC25A52	0.042018
OR10S1	0.042057
HINFP	0.042162
HS1BP3	0.042196
TGFBR3	0.042225
ZNF512	0.042325
MCUB	0.042341
WDR78	0.042343
MRPL1	0.042354
HES5	0.042373
BUB1B	0.042381
DMBX1	0.04239
AP1M1	0.042393
PRAMEF1	0.042394
SOX18	0.04241
CPEB2	0.042474
GAPDHS	0.042489
FUK	0.042495
CTSD	0.0425
CDRT4	0.042504
TMEM71	0.0426
POLR2B	0.042749
DTD2	0.042803
C1QBP	0.042804
TACC1	0.042819
FAM118B	0.042823
SH2D1B	0.042825
SPIRE2	0.042827
TULP1	0.042928
GSK3B	0.042974
C1QTNF2	0.043014
CLDN22	0.043025
FLVCR1	0.043073
MRAP	0.043146
P2RY13	0.043151
ZNF207	0.043155
ZNF217	0.043187
GOT1L1	0.043229
ADARB2	0.043233
UBXN1	0.043314
ARHGEF38	0.043464
POM121C	0.043477
PLEKHO2	0.04348
DISC1	0.043482
TPCN1	0.043527
IL18BP	0.043528
TMEM17	0.043543
MED27	0.04361
METTL8	0.043646
FAM118A	0.043668
ADM5	0.043735
FTL	0.043776
C11orf54	0.04385
NFXL1	0.043869
ZNF335	0.043917
CLEC12A	0.043954
LRRC10	0.043992
CCNA1	0.044116
TMED9	0.044132
DNAJC19	0.044158
PSMB2	0.04421
MC1R	0.04427
PLA2R1	0.04443
TMIGD2	0.044483
PKP4	0.044487
APLP1	0.044521
SIX1	0.044655
LURAP1	0.044673
AVEN	0.044684
ADAM22	0.044716
NEFH	0.044824
VPS13C	0.044845
ADGRL3	0.044851
RAMP1	0.044858
F2RL1	0.044923
SPINK5	0.044939
COL5A3	0.045014
NF2	0.045147
TNFSF8	0.045154
PLCG2	0.045187
RFXANK	0.04522
WIPF1	0.045268
GLB1L	0.045284
GPS2	0.045333
COL16A1	0.0454
U2AF2	0.045404
ATG9B	0.045413
WFDC12	0.045431
MOB3C	0.045669
COL8A2	0.045714
RESP18	0.045714
VEPH1	0.045769
RIOK1	0.045805
LIN52	0.045837
CCL2	0.045849
C3orf14	0.045885
LRRN2	0.0459
TBC1D4	0.045945
CDH22	0.045991
PIK3C2B	0.046022
GDPGP1	0.046076
PTPN21	0.046206
OPN3	0.046222
REX1BD	0.046253
GH2	0.046276
MAPK8	0.046345
OR52E8	0.04635
TOPBP1	0.046361
LDHAL6A	0.046363
KHDRBS2	0.046414
NKX2-8	0.04643
TRAK2	0.046453
FAM174A	0.046492
NEK10	0.04653
TMEM11	0.046546
LYRM2	0.046582
ELOB	0.04661
HNRNPD	0.046632
DENND1C	0.046675
TSTD2	0.04675
RNF215	0.046785
TARS2	0.046807
CCDC69	0.04682
PVR	0.046826
GPR1	0.046832
ZNF471	0.046851
LRP5L	0.046856
DLGAP4	0.046879
ZNF747	0.046895
NFKB1	0.04694
CDKN2B	0.046964
ATG9A	0.046966
CAPNS1	0.046975
MDN1	0.046998
CNKSR1	0.047011
FGD4	0.04703
CLEC4M	0.047083
SLAMF7	0.047164
MSANTD1	0.047191
FLRT3	0.047218
CALM3	0.047259
COL23A1	0.047261
CARM1	0.047279
TEX46	0.047321
AK5	0.047389
RNF144B	0.047451
CD302	0.047557
PIP4K2A	0.047609
POU2AF1	0.047624
PRR15	0.047656
ICA1L	0.047659
CREB1	0.047684
DZANK1	0.047689
DEXI	0.047737
HSD11B1L	0.047795
RPS9	0.047844
OR52E6	0.047869
GAS1	0.047949
OSBPL8	0.04795
CD5L	0.047955
EPHB3	0.04796
CEP57L1	0.047964
POMC	0.047966
ARHGAP29	0.048024
CSMD2	0.048075
MYH10	0.048081
TTC39A	0.048094
DHRS3	0.048116
KIN	0.04812
LCN2	0.048132
FAM167B	0.048164
LRRD1	0.048256
PLCH2	0.048268
MTMR9	0.048275
SLCO1A2	0.048443
OTP	0.048453
UBN1	0.048475
TUBA1C	0.048499
TMEM184C	0.048521
SH3BGRL2	0.048536
JARID2	0.048615
RPP25L	0.048629
MED12L	0.048785
MYLK	0.048806
C10orf90	0.048831
GATA2	0.048843
ALX3	0.048878
BFSP2	0.048891
IP6K2	0.048892
SARM1	0.048895
SEC61A2	0.048921
SLC4A2	0.048922
APP	0.048942
ZNF709	0.048947
GRAMD1B	0.04895
C3orf84	0.048999
ZBBX	0.049008
SPATA2	0.049011
DNAJC3	0.049019
GDAP1	0.049045
CCDC114	0.049097
IL1RL2	0.049171
HDAC2	0.049291
PRSS57	0.049301
NDUFV1	0.049309
SAMD7	0.04941
TRIM41	0.049412
TMEM255B	0.049639
FUT6	0.049697
NFIC	0.049701
DOCK2	0.049714
PLEC	0.049759
DNM2	0.049814
FXR1	0.049935
SLC45A1	0.049942
NDRG4	0.049953
TRAM1	0.049981
CEBPG	0.050029
HDHD2	0.050149
ZNF417	0.050238
PPP1R21	0.050252
FDCSP	0.050287
CCDC81	0.05032
GP1BA	0.050367
LRRC27	0.05044
GSDMA	0.050501
OR1D5	0.050698
FBXL5	0.050734
LYN	0.050743
GLUD1	0.050776
SLC1A2	0.050778
TAF1B	0.050803
AQP7	0.050815
PKHD1	0.050834
SUN2	0.050836
SLC12A4	0.050886
GPX3	0.050899
ISLR2	0.050924
NME1-NME2	0.050994
ANXA1	0.050996
MLLT10	0.051046
FAM24A	0.051101
CYSLTR2	0.051136
CFAP74	0.051139
KLK4	0.051148
DNTT	0.051156
LARGE2	0.051163
TXNL4B	0.051166
GUCY1B1	0.051192
COX16	0.051238
SOCS2	0.051274
POGLUT1	0.051325
CSTA	0.051337
ARL14	0.051395
RSPO1	0.051406
CUL5	0.05142
SPRYD4	0.051508
EED	0.05155
ATP6V1A	0.051567
PRTN3	0.051571
ABCB8	0.051575
EXO5	0.051578
TERB1	0.051627
TRPC4AP	0.051722
SPPL3	0.051763
AARS	0.051771
GTF2H5	0.051785
MAPK8IP3	0.0518
CHPF2	0.051835
CDK5	0.051866
GOT2	0.051867
IQCN	0.051893
PRPF3	0.051954
LCE1D	0.052091
SVOPL	0.052211
NMS	0.052216
LACTB2	0.052218
