GENE	RA
ZBTB20	0.0063017
PAX5	0.0063063
GPR31	0.0063192
EFNA3	0.0063276
ZAP70	0.0063317
MCRIP1	0.0063574
RARA	0.006366
CA7	0.0063732
PPP1R27	0.0063785
STARD4	0.0064106
ATP8B2	0.0064309
ROBO2	0.0064504
GTF2F1	0.0064525
IL7R	0.0064611
FAM157B	0.0064902
HAX1	0.0064995
PRG3	0.006528
LPO	0.0065319
MED26	0.0065392
ALOX15	0.0065619
KIT	0.0065926
IL7	0.0066089
SLC36A4	0.0066398
FGF4	0.006667
USP29	0.0066686
UPK1B	0.0066851
SLC10A7	0.0067329
TMEM131	0.0067424
NCAPG2	0.0067464
ALDH8A1	0.0067473
FAM196B	0.0067494
TMEM241	0.0067738
EHD2	0.0067801
NEURL4	0.0067823
LCE2A	0.006786
NDFIP1	0.006805
C1QTNF9	0.0068445
CLEC4G	0.0068452
SLC25A15	0.0068666
REM2	0.0068725
ISYNA1	0.0068732
RRAS2	0.0068866
AJUBA	0.0069628
SLC43A3	0.0069744
SLC30A2	0.0069838
TNFRSF6B	0.007002
CEACAM1	0.0070051
L3MBTL4	0.0070256
EPO	0.0070351
PYROXD1	0.0070914
CSRNP2	0.0071024
CPNE7	0.0071224
BCL3	0.0071584
ESYT2	0.0072019
FAM107A	0.0072273
SCLY	0.0072354
TSPOAP1	0.0072544
FKBP2	0.0072564
EIF2B2	0.007275
HS1BP3	0.0073052
F2	0.0073162
AMBRA1	0.0073241
CASC1	0.0073277
NEPRO	0.0073395
EEF2KMT	0.0073442
MISP	0.0073459
SLCO6A1	0.007362
ZNF618	0.0073755
MED11	0.0073883
FAM83G	0.0073923
PRR5L	0.0074791
TBX18	0.0074884
POMC	0.0074916
NACAD	0.007575
MYH7B	0.0075876
TMEM63C	0.0075947
LOC441239	0.0076
PGPEP1	0.0076053
NKPD1	0.0076134
REST	0.0076223
TRIM4	0.0076634
ZNF532	0.0076746
RAP1A	0.0076776
CDS2	0.0076812
P4HB	0.0076858
CTRB2	0.0076965
CD101	0.007698
AZU1	0.0077115
EREG	0.0077215
HACE1	0.0077623
PTPRN	0.0077645
HARBI1	0.0077791
OR2V2	0.0077826
TBRG4	0.0077838
LPP	0.007814
EBPL	0.0078298
ZNF473	0.0078462
MUC12	0.0078651
TBC1D29	0.0078763
FCRL4	0.0078769
LOC100287477	0.0079061
GPT	0.0079172
HTRA1	0.0079262
SLF1	0.0079502
ZNF398	0.007954
MYNN	0.0079668
MANBA	0.008004
SESN1	0.0080057
ODF3L1	0.0080209
LINC02397	0.0080238
DNM2	0.0080255
XKR6	0.0080312
KCMF1	0.0080338
PSMC2	0.0080463
MUC16	0.0080475
LY9	0.0081111
ACTRT3	0.0081226
LRRC41	0.0081285
B3GNT2	0.0081343
ANAPC16	0.0081489
CISD2	0.0081909
MARCKS	0.0082146
MS4A15	0.0082434
ARFRP1	0.0082596
NAT16	0.0082939
KLHL5	0.0082991
FAM172A	0.0083065
SLC27A6	0.0083144
ZNF425	0.0083393
DUXA	0.0083747
CRYBG1	0.0084188
CAPNS2	0.0084228
SLC22A4	0.008441
GATS	0.008444
CDC6	0.0084611
BLOC1S3	0.0085213
MCHR1	0.0085238
MMP9	0.0085311
MFSD12	0.008536
EFCAB7	0.0085388
RGS1	0.0085479
ACTR1B	0.0085684
SEC16A	0.008592
STMND1	0.0086067
UBE2E1	0.0086103
NFE4	0.00863
RECQL	0.0086323
CTRB1	0.0086856
MFSD3	0.0086999
CDKN2A	0.0087015
ITPKB	0.0087316
DDX31	0.0087417
C1orf109	0.0087478
CSH2	0.0088328
CD86	0.0088414
SMARCC2	0.0088497
LSM12	0.0088621
NPFFR2	0.0088776
KDM2B	0.0088939
OCIAD2	0.0088989
MTMR2	0.0089158
NEMP1	0.0089237
ALYREF	0.0089331
MYH15	0.0089353
RPAP2	0.0089561
PGGT1B	0.0089751
RNF217	0.0090104
EIF3B	0.0090116
CD3D	0.0090269
BIK	0.0090296
ORMDL2	0.0090495
ULBP3	0.0090503
SYT16	0.0090623
TBR1	0.0090663
LARS	0.0090994
SEMA3A	0.0091023
LOC728715	0.0091153
ZNF786	0.0091187
RAB3A	0.0091342
SNRPG	0.0091499
NUDT6	0.0091551
CRYZL1	0.0091659
HS2ST1	0.0091752
B4GALT7	0.009217
CPTP	0.0092593
ZNF273	0.0092951
CXCL16	0.0093003
TEKT4	0.0093315
ADCY3	0.0093372
C14orf39	0.0093409
RASSF10	0.0093446
RBBP8	0.0093587
ISM1	0.0093655
RCBTB2	0.0093755
ZGPAT	0.0093758
NARS2	0.0094238
MLH3	0.0094277
CCDC171	0.0094703
NCOR1	0.0095071
DNMT3A	0.0095129
ELP1	0.0095249
SPON1	0.0095732
ASPRV1	0.0095827
STRADB	0.0096003
PDPN	0.009613
GPBP1L1	0.009628
CAND1	0.0096537
POP7	0.0096624
IL17C	0.0097102
SMARCD2	0.009721
CMTM6	0.0097263
GPX3	0.0097487
PLAC8L1	0.0097597
N4BP1	0.0097719
ZBTB7B	0.0098
DNAJC2	0.0098019
SMG9	0.0098316
SLC25A20	0.0099247
ZMYND15	0.0099356
CDCA8	0.0099558
PTPRF	0.0099962
TOR1B	0.010002
NPB	0.010005
LCE3B	0.010023
PPFIA1	0.010025
MEGF9	0.010043
PYM1	0.010154
MKS1	0.010158
GJD3	0.010165
TM2D1	0.010183
LETMD1	0.010201
AK9	0.010236
HSPE1-MOB4	0.010247
CKLF-CMTM1	0.010247
GPR183	0.010249
TVP23B	0.010258
ACTL7B	0.010278
CHST6	0.010288
DLG2	0.010294
SMAP1	0.010305
C19orf66	0.010313
RIOK3	0.010315
ANAPC11	0.010321
ASNS	0.010324
POU2AF1	0.010328
SKI	0.010335
IRGC	0.010339
UNK	0.010358
TRPT1	0.01037
PRR11	0.010372
CACNB1	0.010377
IQCB1	0.010381
CMTM1	0.010408
EFR3B	0.010448
SPTSSB	0.010478
CSPG4	0.010525
CDK11A	0.010565
ADGRF5	0.010565
ANKRD11	0.010582
CKLF	0.010595
RBM12	0.010599
RUBCN	0.010602
LY6E	0.010627
HEATR5A	0.010627
SPATA5	0.010634
DSCAM	0.010643
SBK2	0.010649
TK2	0.010671
MFN2	0.010735
PSMC5	0.010737
STAP1	0.010746
STAT5A	0.010748
ARHGDIA	0.010748
NLRP13	0.010754
FTSJ3	0.010787
SSC5D	0.010793
LPAR6	0.010896
EBLN1	0.010908
THRA	0.010913
TRIM36	0.010917
AP1S1	0.010928
MOB4	0.010942
EGFR	0.010988
STAT3	0.011007
NAE1	0.011058
MRPL54	0.011119
P2RX3	0.011122
TONSL	0.011159
NPTXR	0.011165
PCCB	0.011176
TOP2A	0.011196
SLC26A5	0.011215
GRAMD2B	0.011243
PXDC1	0.011249
TRMO	0.01126
RRNAD1	0.011264
CDH18	0.011267
VPS13B	0.011307
LHFPL6	0.011337
CCDC85A	0.011342
CRTC3	0.011342
MICAL3	0.011353
SLCO1A2	0.011357
CNBD2	0.011357
CCDC138	0.011362
ZNF175	0.011369
KCTD11	0.011388
DUSP22	0.011392
CFAP36	0.011393
TCF21	0.011442
ODR4	0.011451
STON1-GTF2A1L	0.011451
SLC2A3	0.011549
HMG20B	0.011553
RPL32	0.011563
DGKQ	0.011571
ZNF564	0.01159
KYNU	0.011607
HSPE1	0.011609
SPRR2G	0.01161
KLF7	0.011652
SLC35C2	0.011654
EPHA1	0.011685
GIGYF1	0.011718
CMTM2	0.011722
IGFBP4	0.011734
CIB3	0.011735
TRAK2	0.011744
C11orf65	0.011748
TMED10	0.011755
POR	0.011922
PPM1L	0.011923
COLEC11	0.011933
STARD13	0.011935
FCRLA	0.011939
TIMMDC1	0.011973
FAM110C	0.01199
ELL	0.012019
NEK2	0.012031
TMSB10	0.012078
RBM43	0.012104
SPON2	0.012139
PRKAR2A	0.012151
UBE2D3	0.012171
UQCRH	0.012193
TRIM16L	0.012195
CCDC17	0.012209
AKAP11	0.012242
PHF20	0.01225
PDS5A	0.012256
HSPD1	0.012269
BBS9	0.012337
GFRA4	0.012373
TPR	0.012384
OR3A3	0.012411
CYYR1-AS1	0.012416
ACAP1	0.012424
GTF2A1L	0.012434
DDRGK1	0.012455
TMEM108	0.012456
G6PC3	0.012458
DCTPP1	0.012466
CCL18	0.012487
ZNF217	0.012519
FBF1	0.012527
SEPHS2	0.01253
NMI	0.012537
SLC2A4RG	0.012541
LCA5L	0.012558
ZC2HC1A	0.012595
GPS2	0.012606
HIP1R	0.012607
MOB1A	0.012612
LHPP	0.012631
NUP98	0.012635
KMT2B	0.012646
LCE2D	0.01265
OR10G7	0.012681
TMEM243	0.012753
ELMO2	0.012777
AP4M1	0.012859
CA6	0.012862
DDX42	0.012867
EME2	0.012878
HOXA4	0.01291
ARPC1A	0.01297
STAG3	0.012973
SLC25A17	0.012996
LCE3A	0.013001
GJC3	0.013003
TMEM95	0.013029
SLAMF7	0.013044
RBM27	0.013062
LCE2B	0.013122
TJP3	0.013161
HCRT	0.013172
COQ10B	0.013187
IGSF3	0.013227
ABCG4	0.013229
TPRA1	0.013261
SNX8	0.013268
PRMT6	0.013272
RAPGEF6	0.013278
KCNV1	0.013283
LOC101927509	0.013328
LY75-CD302	0.013359
CPNE1	0.013399
PCDHGC5	0.013447
RAB11FIP1	0.013452
ZNF764	0.01346
ZFP1	0.013468
OR1A2	0.013468
C17orf78	0.013477
CEACAM8	0.013479
MPP4	0.013484
PKIB	0.013491
MYL2	0.01352
CYYR1	0.013534
LOC100996634	0.013538
PCDHGB6	0.013547
PBX1	0.013552
FAM49B	0.01356
MS4A10	0.01356
PSENEN	0.013569
BMF	0.01357
THNSL1	0.013589
DEF8	0.013594
PMPCB	0.013624
FAM83A	0.013633
RD3	0.013636
PVRIG	0.01364
PSPN	0.013666
LIN37	0.013675
PRTFDC1	0.013704
LRMP	0.013708
DLGAP5	0.013714
OLIG2	0.013726
UBAC2	0.013736
NCOA2	0.013763
LYRM2	0.013771
ITGB3BP	0.013784
CYB5B	0.013787
ADM5	0.013822
SLC15A3	0.013841
CD7	0.01385
MCU	0.013853
RFX4	0.013902
APBA3	0.01394
SYN2	0.013948
MEGF6	0.013953
SHPK	0.013956
CCR9	0.013979
TCF4	0.013982
DDAH1	0.013998
SLC52A1	0.014006
OCLM	0.014074
CEP57L1	0.014078
AIM2	0.014088
FOXF1	0.014099
ASPHD1	0.01413
PROCR	0.014147
TNFRSF10C	0.014185
CIITA	0.014208
RAD54L	0.014232
C6orf163	0.014237
B4GALT1	0.014288
HINFP	0.014304
ITPA	0.014318
TRAPPC5	0.014343
ARL14	0.014391
PTBP1	0.014427
ACOX2	0.014436
SERTAD3	0.014451
PCSK7	0.014508
P4HA2	0.01451
SLAIN1	0.014512
ACTL7A	0.014514
TMED9	0.014519
LRCH1	0.014528
SKP1	0.014563
FAM32A	0.014565
WBP4	0.014567
VEGFB	0.014618
ASCC2	0.014619
MRI1	0.014687
SLC22A5	0.014694
LCE2C	0.014712
AP1M1	0.014714
CAND2	0.014738
SOGA1	0.014778
IL1RL2	0.014816
CALCA	0.014859
CCDC88A	0.014862
TMEM101	0.014876
SARNP	0.014888
CSRP2	0.014888
MRPS21	0.014894
ALX3	0.014899
ATP6V1G1	0.014899
ANGPTL2	0.014904
ITGAL	0.01493
RABGEF1	0.014937
PIGL	0.01496
TRAPPC6A	0.014994
ZC2HC1C	0.015002
CXCR6	0.015019
LMNA	0.015048
FOXD4L1	0.01505
AVPR1A	0.015057
MB21D2	0.015064
TAT	0.015065
ARIH2OS	0.015067
TSPAN1	0.015069
IGFLR1	0.015069
TUBA4A	0.0151
NPPB	0.015117
ARHGAP27	0.015143
RRM1	0.015154
AACS	0.015199
PROSER3	0.015244
NPIPB11	0.015257
TBXT	0.015284
HBG2	0.015307
ZNF771	0.015327
C19orf53	0.015328
MTMR12	0.015359
WDR78	0.015396
RUNX2	0.0154
C14orf93	0.015405
PCDHGA2	0.015427
PDE4C	0.015449
LY75	0.015578
ZNF682	0.015595
PDLIM4	0.015604
ACYP1	0.015612
EXD2	0.015613
CDC42SE2	0.015637
FBXW8	0.015675
ARIH2	0.015676
DKK2	0.015701
RDH16	0.015723
DGAT2	0.015732
DNAJC14	0.015734
GOLT1B	0.01574
RANBP2	0.015749
COPS2	0.015754
CCDC130	0.015754
ZNF708	0.015754
IGHMBP2	0.015763
RAB44	0.015775
SERTAD1	0.015827
MOGAT3	0.015842
RDH8	0.015862
MCM2	0.015872
MEF2D	0.015877
TOP3A	0.015883
SDF4	0.015895
DNAJC5B	0.015902
SULT1A4	0.015935
COPS6	0.015953
RPL5	0.016013
RAX2	0.016023
ST13	0.016025
DMBT1	0.016026
MRGPRX2	0.016038
CDX2	0.016089
TPK1	0.016102
FAM193A	0.016133
SIK3	0.016153
SKA2	0.016162
CAPN5	0.016179
BOLA2	0.016202
MRPL21	0.016236
TMEM25	0.016241
LRP10	0.016263
CDRT4	0.016279
FBXO34	0.016332
CCDC47	0.016383
C16orf72	0.016393
HSPB6	0.016418
SLC13A2	0.016439
PCDHGA11	0.01646
NEDD9	0.016461
STIL	0.016472
NPPA	0.016491
NPEPPS	0.016497
MEIKIN	0.016509
DAGLA	0.016509
MCM7	0.016511
SRRM3	0.016522
SLC5A10	0.016577
PRKAA1	0.016594
RB1	0.016613
P2RY12	0.016623
SLC11A2	0.016658
LOC732265	0.016663
INTS11	0.016669
USF3	0.016683
ZFP28	0.016685
IL6	0.016687
MTA1	0.016707
CD3G	0.016729
RNF121	0.016745
SH3GLB1	0.016771
CABCOCO1	0.016774
HTR5A	0.01683
PLIN3	0.016844
FCER2	0.016871
WRB	0.016874
ESPNL	0.016879
FBXL19	0.016917
C21orf140	0.01694
SECISBP2L	0.016956
RFC1	0.016977
GPR33	0.016979
PPM1J	0.017045
CHRM4	0.017119
U2AF1L4	0.017142
RNF6	0.017143
TMEM150B	0.017146
PCDHGA1	0.017149
GAS2	0.017164
PSMD3	0.017183
SLC30A10	0.017184
RTN4RL2	0.017201
CCM2	0.017242
NUDT22	0.017295
ARNTL	0.017328
FKBP4	0.017328
SERAC1	0.017338
PRPH2	0.017343
DSN1	0.017346
KIAA1841	0.017355
POLR2B	0.017368
MTHFD2	0.017371
CYBA	0.017389
NDRG3	0.017406
FAM69A	0.017416
HSD17B2	0.017455
TRPV3	0.017528
RPL13	0.017575
TMEM255B	0.017609
ZSCAN2	0.017613
C7orf43	0.017614
BSDC1	0.017618
BFSP2	0.01763
ZNF768	0.017636
ZSCAN21	0.01765
POU2F1	0.01767
PCDHGB7	0.017688
FGF3	0.017696
SEZ6L2	0.017722
PGF	0.017736
PRG4	0.017802
PDZD3	0.017823
CASP3	0.017837
PCDHGC3	0.017848
RIPOR2	0.017882
DTD2	0.017884
TTC36	0.017891
SSRP1	0.017921
HOXA7	0.017959
HNF1B	0.018011
SP8	0.01802
CLDN14	0.01802
DAZAP2	0.018039
HOXA5	0.018083
MARVELD3	0.018087
ZNHIT1	0.018099
GAL3ST4	0.018107
CHERP	0.018115
SEC11C	0.018129
GATAD1	0.018135
ENKUR	0.018157
PCDHGC4	0.018179
GTPBP8	0.018185
NAGS	0.018186
IL20	0.018192
CYP2R1	0.018226
IGFBP7	0.018257
TICAM1	0.018262
ZNF709	0.018262
KALRN	0.018268
FFAR4	0.018298
C17orf97	0.018323
ZNF653	0.018344
MEX3A	0.018359
RAB11FIP3	0.018383
SLX1B	0.018411
SF3B1	0.018432
HOXA6	0.018445
SDR9C7	0.018457
ZNF607	0.018462
RALGPS1	0.018491
PDCD1LG2	0.018549
KLK2	0.018562
SFPQ	0.018568
RPP14	0.018575
CTBP1	0.018583
SMIM8	0.018594
FMNL2	0.01862
GJB7	0.018625
CLLU1OS	0.018641
ASB3	0.018681
C19orf44	0.01872
OLFM2	0.018722
ZNF3	0.018792
ZNF781	0.018811
IFNE	0.018823
RPS3A	0.018833
TEDC1	0.018843
PAK2	0.018853
CRIP1	0.018865
IL12B	0.018867
CEACAM18	0.018871
GPR18	0.018921
NEK9	0.018925
TVP23C-CDRT4	0.018953
ZNF804A	0.018983
COL5A3	0.019026
VWA5B1	0.019068
MMP24	0.019111
KIAA0825	0.019153
MCEMP1	0.019191
SKOR1	0.0192
NMS	0.019225
TFF2	0.019228
BEAN1	0.019236
PKHD1	0.019245
MMP19	0.019286
RPLP1	0.019286
S100A7	0.019293
NLRX1	0.019298
MSRA	0.019306
TMEM70	0.019322
PPIL4	0.019339
UBAP2L	0.019429
ZNF697	0.019459
CRIP2	0.019468
DNAJC4	0.019482
CPT1C	0.019516
PCDHGA12	0.019553
GPC2	0.019558
ZNF469	0.019562
PCDHGA7	0.019633
RAB25	0.019647
TIMM9	0.019661
NFIC	0.019675
NAT14	0.019728
BID	0.01973
LRRC14	0.019736
CDK5R1	0.019747
CCL4	0.019764
ASCL5	0.019779
C1orf52	0.019791
EVPLL	0.019813
SIX6	0.019838
VAMP3	0.019876
NME3	0.019896
HMGB4	0.019949
H1FX	0.019956
CABP7	0.019962
CCL3	0.019978
SPRR2F	0.019994
RESP18	0.020016
FAM19A3	0.020021
TTLL9	0.020059
DHX36	0.020066
ELOC	0.020081
USP19	0.020087
COX11	0.020111
CALR3	0.020152
GAB2	0.020204
DMAP1	0.020214
PRSS3	0.02022
C17orf112	0.020228
ROMO1	0.020248
GARNL3	0.020312
PSG3	0.020321
DLEU7	0.0204
NUP88	0.020406
DHRS7C	0.020423
TRAM1	0.020433
PCDHGA3	0.020474
TCIM	0.020477
CYCS	0.020484
TSPO	0.020487
SECTM1	0.020496
MX1	0.020503
MCAT	0.020523
NUDCD3	0.020556
ABHD3	0.020608
SCN8A	0.020626
C2orf66	0.020692
GALK2	0.020698
LAMTOR4	0.020717
SLC29A1	0.02073
CSF2	0.020735
GLB1L	0.020759
LGMN	0.020804
PLCB1	0.020815
PER3	0.020821
MAPK8IP3	0.020823
GLB1	0.020845
TMPPE	0.020845
CAPNS1	0.020856
ZNF778	0.020867
TMEM39A	0.020878
FAM185A	0.020888
PCDHGB5	0.020895
SIRT4	0.020949
LRRC38	0.020995
DNAJC12	0.021023
SMCR8	0.021073
ZFP36L2	0.021078
LACTB2	0.021086
DCK	0.021115
CNTN4	0.021138
SRSF9	0.021138
ATP10A	0.021186
NPC1L1	0.021261
AQP7	0.021262
MICU2	0.02128
PCDHGA8	0.021287
PCDHGB4	0.021287
TMEM9	0.02129
C10orf113	0.021366
TNP1	0.021385
GOSR1	0.021392
SEPT1	0.021404
MTRNR2L8	0.021412
KLRD1	0.021457
MPLKIP	0.021458
PCDHGA9	0.021459
CTNS	0.02152
FBXO40	0.021543
CCL24	0.021549
NRIP1	0.021559
BLVRB	0.021576
PCDHGA10	0.021665
NRTN	0.0217
NPHP3	0.021736
LOC100130880	0.021738
FAM162A	0.021765
SMIM7	0.021791
LPCAT2	0.0218
CPO	0.021802
RBP4	0.021807
COLEC12	0.021815
ETS2	0.021832
ZNF282	0.021833
RETN	0.021842
LAMB2	0.021873
PCNX1	0.021881
MRPS34	0.021887
IER3IP1	0.021899
NRXN1	0.021902
PLA2G4B	0.021904
NFYC	0.021915
AKAP13	0.021928
BLID	0.022001
GATA2	0.022003
SLC13A3	0.022005
ATP5MGL	0.02201
RARRES2	0.022047
TRIAP1	0.022052
TRAF3IP2	0.022119
SRP14	0.022188
GOLGA7	0.022198
PPP1R37	0.022242
CCDC58	0.022281
FYCO1	0.022284
PRIMPOL	0.022284
RNF141	0.022294
PXN	0.022297
LRRC17	0.022302
CREB5	0.022365
MAPKAPK2	0.022367
ARHGAP32	0.022374
HACD2	0.022406
REPIN1	0.02243
ELAVL3	0.022443
NMD3	0.022462
GDF7	0.022463
TNKS	0.022506
EPGN	0.022529
SNRPD1	0.022555
ZNF823	0.022558
HOXA9	0.0226
PLA2G2E	0.022603
FNIP1	0.02262
EGLN3	0.022632
NFKB1	0.022663
PNLIPRP3	0.022688
ADSSL1	0.022726
TOR1A	0.022727
OAT	0.022761
ZKSCAN1	0.022794
NUBP2	0.022807
RIMBP3B	0.022946
C3orf30	0.02296
NFXL1	0.022993
VWA3B	0.022997
PCDHGB1	0.023001
APCDD1	0.023018
RECQL4	0.023029
PRR15	0.023059
SAMD7	0.023091
CCNL1	0.0231
SBK3	0.023128
SPATA33	0.023134
ISOC1	0.023136
DCLK2	0.023152
POU5F2	0.023202
PEX1	0.023243
COX6A2	0.023251
CEACAM19	0.023257
SPATA13	0.023276
ATP2A3	0.02328
LIME1	0.023287
MYBPH	0.02331
SPR	0.023331
C9orf84	0.023355
ACSL6	0.023378
C3orf84	0.023383
NME4	0.023462
SLC45A1	0.023467
MPHOSPH6	0.023473
TNKS1BP1	0.023484
C5orf67	0.023486
PDC	0.023502
ZNF90	0.023504
CYB5R3	0.023533
TCF7L1	0.023599
SLC46A3	0.02362
KIAA0586	0.02365
USP20	0.023673
TNKS2	0.023675
IGSF9B	0.0237
ZNF628	0.023749
CHI3L1	0.023786
NFS1	0.023808
ERVW-1	0.023949
FBXL13	0.023969
SNRNP27	0.024009
HAUS8	0.024074
PCDHGA6	0.024157
HBG1	0.024158
ARHGAP39	0.024248
PCP4L1	0.02426
UBL4B	0.024271
APOF	0.024281
KCNS3	0.024296
NDUFA10	0.024299
RHOC	0.024301
LRRC27	0.024311
CLIP4	0.024314
TAS1R3	0.024328
DYNLL1	0.024343
IL17F	0.024353
SVOPL	0.024426
TMOD3	0.024431
PCDHGB2	0.024456
GPR182	0.024467
LMAN2	0.024501
LELP1	0.024575
EIF5A	0.024611
GNG10	0.024618
TTC33	0.024637
CEACAM20	0.024637
CCDC62	0.024651
OTOP3	0.02466
ZBTB39	0.02468
JMJD7	0.024761
HSH2D	0.024768
CWC22	0.024772
TIMP4	0.024798
C1QBP	0.02483
RASSF5	0.024886
ZNF747	0.024899
SLC16A3	0.024923
WDR6	0.024959
HOXA11	0.024986
HMGCLL1	0.024993
PTPN1	0.02501
TSPAN15	0.025041
UAP1	0.025105
PF4V1	0.025145
CCR7	0.025158
DECR2	0.025187
CD209	0.025235
IRF3	0.025246
MOV10	0.025249
MICU1	0.025259
ZAN	0.025301
TOM1L1	0.025317
XPNPEP3	0.025322
HSBP1	0.025325
ASCC1	0.025329
PCDH1	0.025331
QARS	0.025356
VRK3	0.025402
CHAC1	0.025406
HLX	0.025427
SKIDA1	0.025435
S1PR2	0.025448
LCE3C	0.025455
PPP1R12B	0.025549
PTAR1	0.025552
RPAIN	0.025596
PCDHGA4	0.025628
CARF	0.02564
HOXA13	0.025671
TNFAIP1	0.025682
NDUFS5	0.025707
COG2	0.025722
CHMP1A	0.025751
FYB2	0.025788
KCTD7	0.02579
BEND4	0.025793
IFT20	0.025804
LRRC24	0.025853
BICRA	0.025876
CNPY4	0.025885
TEX19	0.025907
UGT3A1	0.025927
PPL	0.025929
LCE1B	0.025973
SERPINE1	0.026001
TMEM219	0.026041
ELOVL6	0.026059
CAMKK1	0.026077
SARM1	0.026084
NCF4	0.026088
NHLH2	0.026136
NOSTRIN	0.026167
JMJD7-PLA2G4B	0.026168
NUBPL	0.026171
NR1I2	0.026175
GATC	0.026176
GLUD1	0.026201
ZNF665	0.026232
KCTD13	0.026299
CCDC71	0.026313
LLGL1	0.026371
ACAT1	0.026385
CSTA	0.026395
PCDHGB3	0.026409
DTWD1	0.026421
PRPF18	0.026487
ARHGAP26	0.026519
MYO1A	0.026527
POGK	0.026532
RNF43	0.026543
ZMAT5	0.026601
KLHDC8B	0.026609
TAX1BP3	0.026636
ACSL1	0.026662
ZNF441	0.026686
LSM4	0.026693
TMEM245	0.026699
OR10G8	0.026765
FZD7	0.026874
WDR12	0.026875
PXK	0.026877
PRMT1	0.026899
CATSPER4	0.026908
PLA2R1	0.026912
IMPDH2	0.026928
KCNJ11	0.026929
RAMP3	0.02697
YBX2	0.02697
DOCK10	0.026981
STX10	0.027075
CCDC63	0.027088
MCTP1	0.027106
CFAP206	0.027128
IFNAR1	0.027159
DLX1	0.027169
OR7D4	0.027229
HOXA10	0.027232
RGS14	0.027358
PRPF3	0.027405
KDM4A	0.027421
TERT	0.027445
KLK4	0.027453
USH1G	0.027459
LOC646730	0.027543
SALL3	0.027573
GABRG1	0.02758
CLCN6	0.027583
DUS4L	0.027599
QRICH1	0.027603
ZNF211	0.027621
C12orf49	0.027624
MYO1G	0.027654
C9orf163	0.027668
MFSD5	0.02767
OR52A5	0.027683
ACKR1	0.027706
MPV17L2	0.02773
TYRO3	0.027742
CTTN	0.02775
GPR75-ASB3	0.027763
GOLGA6A	0.027852
TNFRSF10D	0.027855
TANK	0.027862
FCRLB	0.027868
DNAJB8	0.027887
MAN2B2	0.027891
SCHIP1	0.027918
CD302	0.027926
SFT2D1	0.02794
TAC3	0.027947
CLEC4M	0.027952
IDUA	0.027953
RAB7A	0.027995
MYLK2	0.028026
VPS37B	0.028052
PCBP1	0.028176
PSG8	0.028183
DNAJC27	0.028211
C2orf40	0.028213
ANKRD53	0.028217
AAGAB	0.028247
MFAP4	0.02832
PTGIS	0.028469
VCL	0.028483
GPR83	0.028507
FIGNL1	0.028567
RHBDD2	0.02857
MVD	0.0286
SSMEM1	0.028616
CLEC18A	0.028644
PCDHGA5	0.028673
DCDC2B	0.028688
NAA50	0.028704
OTOF	0.028715
GRB10	0.028747
GRK5	0.028823
IQCC	0.028839
OTUD7A	0.02885
ZNF843	0.02888
HOXC4	0.028914
FOXA3	0.028915
TDRD6	0.028919
SPATS1	0.028993
GABARAPL1	0.028999
TMEM8A	0.029103
TYSND1	0.029114
MRPL28	0.02912
PPP4C	0.02913
DALRD3	0.029142
DMBT1L1	0.029159
KLHL7	0.029162
LRRC58	0.029194
KMT5C	0.029232
ESCO1	0.029307
ANKRD66	0.029378
KBTBD3	0.029457
ZNF135	0.029519
CAPG	0.029525
MS4A8	0.029547
MXD3	0.029618
MBNL1	0.029666
LENG1	0.029679
S100A9	0.029682
OR10P1	0.0297
NCOA6	0.029709
ZBTB32	0.029746
PSMD11	0.029781
IL3	0.029789
CES3	0.029792
RNASE1	0.029804
MASTL	0.029817
P4HTM	0.029836
SMAD5	0.029863
SLC7A10	0.029897
ANO7	0.029905
ABHD13	0.029923
TBCC	0.029929
LZTS3	0.029976
ZNF676	0.030068
TTPAL	0.030072
PPP1R3G	0.030074
SF3A3	0.030087
CCDC28B	0.030091
ANKRD42	0.030096
CTNNAL1	0.030114
PGLYRP4	0.030191
B4GALT5	0.030206
SLC25A27	0.030217
XPO1	0.030233
MATK	0.030234
TNFRSF4	0.03027
AFG3L2	0.03028
IL6ST	0.030291
ASB7	0.030306
TEAD3	0.030325
CFAP74	0.030401
FAM167B	0.030409
SH2D6	0.030446
ECSIT	0.030471
LRRC18	0.030477
OR6C4	0.030487
GPX4	0.03049
NUTM2A	0.030502
RNF34	0.030521
LOC101929747	0.030523
MTPAP	0.030543
TXLNA	0.030586
CENPC	0.030613
NPEPL1	0.030614
TNFRSF18	0.030628
SENP2	0.030687
CARD19	0.030743
KPNA4	0.030754
C8orf82	0.030757
NDUFAF3	0.030767
FBXO6	0.030771
THAP11	0.03081
REXO4	0.030814
CENPT	0.030862
OR2AP1	0.030988
TMEM234	0.031015
CLHC1	0.031026
POFUT2	0.03105
SIX2	0.031068
FAM174A	0.031068
TMTC2	0.031115
IQCN	0.031151
RNF112	0.031163
NR2F1	0.031173
DNAJC25-GNG10	0.031191
ALDH6A1	0.031198
COX5B	0.031203
C2orf88	0.031228
MPZ	0.031231
UBN1	0.031269
HNF4A	0.03132
RYR3	0.031361
YY1	0.031446
FKBP8	0.031495
EIF3I	0.031496
B3GALNT1	0.031503
MAEL	0.031511
IFNA13	0.031516
THOC5	0.031601
DUSP15	0.031663
FYTTD1	0.031701
SMC3	0.031702
BCAP29	0.031705
NPVF	0.031768
