GENE	RA
KCTD13	0.01205
KDELC2	0.012065
ZGPAT	0.012071
CNTN4	0.012072
TNKS2	0.012159
TMEM241	0.012159
RCBTB2	0.012161
P4HB	0.012198
ELL	0.012208
RABGEF1	0.012223
EBLN1	0.012231
TSPAN31	0.012241
SMIM24	0.012255
NPC1L1	0.01226
MYBPH	0.012276
KCNIP1	0.012279
ESYT2	0.012321
RTEL1-TNFRSF6B	0.012405
DDX42	0.012444
CSH1	0.012461
IFI16	0.012482
C11orf65	0.012486
VAMP3	0.012487
ZFP28	0.012487
VCAM1	0.012582
ZNF473	0.012588
TIMMDC1	0.012589
PCDHGC5	0.012599
PPP4C	0.012657
CLHC1	0.012675
ETFRF1	0.012734
CYB5B	0.012794
TNP1	0.012872
DNAJC4	0.012872
TPR	0.012883
COQ10B	0.012885
HMGN1	0.012885
NDUFS5	0.012918
TSPAN18	0.012925
VAX2	0.012999
BLVRB	0.013002
CTBP1	0.013027
CPT1C	0.01305
IGFLR1	0.013063
TSC1	0.01314
UBAC2	0.013143
CMTM1	0.01317
TIMP1	0.013174
PAX5	0.013175
FBXW2	0.013179
FAM193A	0.013181
RTKN2	0.013222
ZNF281	0.013231
GLB1	0.013244
TMPPE	0.013244
RB1	0.013267
ACTL7B	0.013282
STAT3	0.0133
TTC19	0.013317
IGFALS	0.013322
CIB3	0.013328
LCAT	0.013355
TACC2	0.013362
C1QTNF9	0.013419
PDS5A	0.013439
OR2AE1	0.013451
NUDT22	0.013488
IKBKE	0.013501
C16orf72	0.013506
MEIKIN	0.013512
ZNF140	0.013532
U2AF1L4	0.013553
LCE2B	0.013575
SOCS3	0.013603
NME4	0.013635
GATC	0.013652
BCL10	0.01366
CCDC112	0.013796
WBP4	0.013822
IQCB1	0.013839
CREB3L2	0.013856
SOX18	0.013866
DNMT3A	0.013874
LRCH1	0.013877
ANGPTL2	0.013886
ADM5	0.013886
PCDHGA8	0.01389
LRRC14	0.013933
SYNJ2	0.013943
ZNF823	0.01395
TOP2A	0.013952
GPR18	0.013965
SKP1	0.013971
REXO4	0.014047
COX6A2	0.01406
HSPE1-MOB4	0.014075
RAPGEF6	0.014098
FAM162A	0.014141
CTNS	0.014143
ARIH2OS	0.014279
MEGF9	0.014339
PRKAR2A	0.014393
SIX6	0.014465
ACAP1	0.014468
CCDC58	0.014494
AMN1	0.014512
PRKAA1	0.014567
ZNF682	0.014577
THOC5	0.01461
DHRS7C	0.014612
SRXN1	0.014622
SLC5A10	0.014631
SLC10A7	0.014654
PDZK1IP1	0.014655
P4HA2	0.014656
PCDHGA10	0.014666
WIPF2	0.014674
PCDHGA12	0.014712
MBD6	0.014721
ACYP1	0.014721
FCRL4	0.01473
ZSCAN21	0.014763
ARFRP1	0.014797
HAX1	0.014809
TMEM88	0.014857
PCDHGA11	0.01486
EFR3B	0.014887
PCDHGB5	0.014925
PRR5L	0.014951
CHST10	0.014971
YPEL3	0.014971
RPAP2	0.014988
PRDM1	0.015025
ERVW-1	0.015031
TBC1D10B	0.015037
SEPT1	0.015055
LCE3B	0.015074
ZNF347	0.015093
CMTM2	0.015127
MTMR12	0.015139
SEPT8	0.015158
USP29	0.01521
ZNF618	0.015215
C10orf88	0.015234
SLC22A5	0.015245
SLC36A4	0.015271
SLC11A2	0.015276
STAT5A	0.015276
FZD7	0.015309
INTS11	0.015325
MYO1G	0.015339
HIP1R	0.015342
SLC35C2	0.015358
HDLBP	0.015425
FOXD4L1	0.015468
RDH16	0.015524
DCLK2	0.015543
KYNU	0.015545
KDM6B	0.015594
SERTAD1	0.015615
PDE4C	0.015666
KCNV1	0.01567
CSH2	0.01568
LETMD1	0.015681
RLN1	0.015685
SECISBP2L	0.015703
SLC24A5	0.015714
HOXA11	0.015759
ADGRF5	0.015782
CCDC85A	0.015815
MYCBPAP	0.015817
DNAJB6	0.015866
NEURL4	0.015874
SLC9C2	0.015889
CDS2	0.015894
GATAD1	0.015935
TMEM243	0.015943
BBS9	0.015949
FRAT1	0.015955
EBF4	0.015992
PCDHGB6	0.015997
MT3	0.016001
CHERP	0.016003
RGS14	0.016024
KMT2B	0.016027
ODR4	0.016035
LRRC17	0.016037
EXD2	0.016042
MFAP4	0.016048
RAB7A	0.016058
MSRA	0.016094
BACH2	0.016127
B4GALT7	0.016158
VCL	0.016168
RABEP1	0.016208
INF2	0.016209
PCDHGA9	0.016216
SLC35E1	0.016227
PCDHGA6	0.01623
PCDHGB7	0.016238
OR6X1	0.016265
MRPL21	0.016266
SPATA13	0.016267
DNAJC14	0.016284
S100A7	0.016299
LCA5L	0.016345
SH3BP2	0.016349
ANLN	0.01641
PADI1	0.016415
PCDHGC3	0.016424
NPEPPS	0.016515
ABHD3	0.016516
NEDD9	0.016553
NPHP3-ACAD11	0.016597
DTWD1	0.016643
FYB2	0.016661
HINT1	0.016684
AP1S1	0.016703
CDK4	0.016718
LRCH3	0.016788
ASPHD1	0.016807
RALGPS1	0.016938
PVRIG	0.016944
COX6A1	0.01701
DNAI1	0.017047
SLCO6A1	0.017122
TMED10	0.017147
PCDHGB3	0.017161
PCDHGA7	0.017166
PYDC2	0.017221
SLC2A4RG	0.01727
SMC3	0.017282
RUNX2	0.017323
TAF1D	0.017335
MCHR1	0.017338
LPCAT2	0.017345
LYRM2	0.017388
PCNX1	0.017392
COX7A1	0.017393
DHX36	0.017406
EPN1	0.017462
FAM53B	0.017479
C9orf16	0.017491
ANKRD42	0.017508
FBXO40	0.017513
PCDHGB1	0.017525
IL17RE	0.017538
STARD13	0.017549
C14orf93	0.017683
CACNG1	0.017693
COLEC12	0.017698
PER3	0.017748
NPPA	0.017777
SDR9C7	0.017777
ISLR2	0.017808
DDAH1	0.017859
PLA2G4B	0.017874
RUBCN	0.017896
CHST6	0.017897
B4GALT5	0.017899
BROX	0.017901
GXYLT1	0.017905
PKIB	0.017973
DOHH	0.018008
PPP1R12B	0.018062
RHOC	0.018126
SF3B1	0.018153
FAM185A	0.018157
NDRG3	0.018169
CDKN2B	0.018174
CLDN14	0.018175
MYO1C	0.018212
CCDC17	0.018239
CD80	0.01824
DYRK3	0.018257
LRRC31	0.018276
KIAA1549	0.018282
TGFBR2	0.018295
NOSTRIN	0.018335
CNPY4	0.018364
MARCKS	0.018396
MYLPF	0.018406
FBXL13	0.018473
ZNF470	0.018485
BCAS4	0.018502
STUM	0.018512
RABL6	0.018513
AIM2	0.018515
ADO	0.018551
PAX4	0.018554
TRIM36	0.01859
NUDT6	0.018609
FAM32A	0.01862
PCDHGB2	0.018671
CYYR1	0.01868
TUBB3	0.018685
HOXA4	0.018696
SLC13A3	0.0187
WDR1	0.018704
GDF7	0.018708
AGR3	0.01871
RAB25	0.018755
CCDC184	0.018789
SLCO2A1	0.01881
PCDHGA1	0.018828
QTRT1	0.018858
POU5F2	0.018889
STAG3	0.018953
OR10S1	0.018956
GOLGA7	0.018963
DDX19B	0.019022
KCTD20	0.019038
RHOH	0.019065
BLID	0.019082
ITGB3BP	0.019091
ZBTB8B	0.019111
VSIR	0.019131
B4GALT1	0.019136
CD2BP2	0.019145
KALRN	0.019198
MRPL58	0.01921
BEND4	0.019237
EGFR	0.019242
SFT2D1	0.019245
HMGCLL1	0.019313
CASP3	0.019408
ZC2HC1C	0.01944
FUT6	0.019459
MCU	0.019476
ELOVL6	0.019516
VRK3	0.019555
ELAVL3	0.019648
NDFIP1	0.019659
PEX11A	0.019798
CHMP1A	0.019807
PROSER3	0.01983
ERI3	0.019862
ARHGAP32	0.019867
CFAP206	0.019889
NUDCD3	0.019956
ACSL6	0.020011
STKLD1	0.020058
GRB10	0.02007
MICU1	0.020095
CROCC	0.020106
ITGAD	0.020117
GJB5	0.020166
ENKUR	0.020255
CLN8	0.020284
SPATS2L	0.02032
ATP6V1B1	0.020345
SCN4B	0.020347
NEK9	0.020355
OR5M11	0.020387
BEAN1	0.020421
DEF8	0.020433
CHRM4	0.020445
CSF2	0.020448
PANK4	0.02047
PCDHGA2	0.020474
VPS37B	0.020474
DCTPP1	0.020481
IQSEC1	0.020541
CTRB1	0.02055
TPD52L2	0.020551
LCE3D	0.02056
ISOC1	0.020586
PCDHGA4	0.020627
MARS	0.020657
FOXS1	0.020665
NFATC1	0.020676
SCN8A	0.020705
INHBC	0.020743
PDE10A	0.02081
MDK	0.02086
S100A9	0.020878
SNRNP27	0.020994
ERAP2	0.020994
AQP10	0.021006
TTC4	0.021035
BDH2	0.021096
ODF3L1	0.021122
KCNK4	0.021136
CCDC47	0.021165
C1orf21	0.02119
U2AF2	0.021229
ALG6	0.021241
GPC2	0.021242
LCE1C	0.021252
MYO1A	0.021265
BCAR1	0.02128
AJM1	0.021283
PELI1	0.021294
VWA3B	0.021374
SYN2	0.021418
ZBTB32	0.02146
RPL19	0.021463
HDGF	0.021502
SLC25A29	0.021507
PPP1R14A	0.021509
NPIPB11	0.021511
PRMT7	0.021521
TNFRSF4	0.021533
CD3D	0.021561
NEPRO	0.021587
ATAT1	0.021597
GJB7	0.021604
STRADB	0.02167
MOV10	0.021695
NRXN1	0.021717
AMPD1	0.021804
OR3A3	0.021816
IL7R	0.02186
NPPB	0.021866
LZTS3	0.021896
FOXRED1	0.021915
GCA	0.021918
PCDHGA3	0.021937
SOGA1	0.021938
WDPCP	0.021945
GARNL3	0.02204
ZAP70	0.022053
PTPRB	0.022059
CLCN6	0.022142
OLFM2	0.022164
TEKT4	0.022179
MAPK7	0.022186
ZNF676	0.022189
OAT	0.022284
MUC17	0.022315
SLC25A17	0.022368
H3F3A	0.022393
C3orf30	0.022409
NPFFR2	0.022421
CDKN1A	0.02243
ITGB4	0.022448
GPR65	0.022459
CSPG4	0.022515
GAB2	0.022534
ZNF48	0.022624
IL36A	0.022637
FFAR4	0.022688
GPR83	0.0227
PGLYRP4	0.022747
CCDC62	0.022755
CCDC71	0.022785
RNF121	0.022785
GH2	0.022788
CCDC130	0.022823
FOXA3	0.022828
DGAT2	0.022868
PRMT2	0.022899
SLC26A1	0.022914
HSH2D	0.022919
HS1BP3	0.02294
WFIKKN2	0.022952
IFT20	0.022985
VPS13A	0.022995
PGM1	0.023057
ADCY10	0.023068
RAB44	0.023099
TMEM25	0.0231
GRAMD2B	0.02316
TIGIT	0.023172
SLAIN1	0.023266
HTATIP2	0.02331
OR7D4	0.023318
RPL32	0.023321
DSG3	0.023321
CENPBD1	0.023327
POLI	0.023336
BMP10	0.023346
CREB5	0.023348
SAXO2	0.023406
AKAP10	0.023418
S1PR2	0.023517
IZUMO2	0.023589
CCL4	0.023638
ZNF781	0.023694
POP5	0.023741
KPNA4	0.023748
STARD5	0.023749
SEBOX	0.023754
CDH22	0.023786
NEMP1	0.023832
TTC36	0.023871
AQP7	0.023877
MYLK2	0.02391
TOR2A	0.023913
NAGS	0.024013
AKAP13	0.02403
TMEM121	0.024037
DLGAP5	0.02406
DOCK10	0.024091
FAM110C	0.024156
IGHMBP2	0.024168
P4HTM	0.024181
FBXW11	0.024211
MDM4	0.024224
DYNC1LI2	0.024248
GPLD1	0.024267
SIK3	0.024268
SLC25A27	0.024272
BHMT2	0.024279
STARD4	0.024311
WDR6	0.024343
SRSF9	0.024353
SPATA33	0.024375
TAS1R3	0.024415
B4GALT4	0.024437
ARIH2	0.024489
TMED9	0.02451
TLE6	0.024583
CCL3	0.024593
MICU2	0.024594
UNC5B	0.024609
ATP7B	0.024623
PXK	0.024641
FNIP1	0.024685
CABP7	0.024687
SOCS2	0.024699
IL3	0.024727
TRPV1	0.02474
MRPL20	0.024766
UBE2D3	0.024772
CLEC4M	0.024787
FRAT2	0.024877
DDRGK1	0.024894
IFNAR2	0.024908
C4orf50	0.024954
IFT46	0.024956
NEDD1	0.024987
C6orf163	0.025001
CDK13	0.025003
CFAP65	0.025034
PSMC2	0.025081
SMIM8	0.025096
DALRD3	0.025108
LMAN2	0.025113
TFF3	0.025121
CCDC88A	0.025129
PALLD	0.025143
ARPC2	0.025218
OR10Q1	0.025257
POFUT2	0.025278
SHLD2	0.025283
JMJD7-PLA2G4B	0.025306
KBTBD11	0.025437
MRPS21	0.025459
ADAM12	0.025476
C11orf40	0.025493
MRGPRF	0.025542
WDFY4	0.02557
CDX2	0.025573
SIGLEC9	0.025581
VTN	0.025602
AZGP1	0.025603
SERAC1	0.025654
NLRX1	0.025667
NCOA6	0.025711
MYBPHL	0.025728
TMEM199	0.025748
CCDC90B	0.025779
PDGFRB	0.025785
TMEM108	0.025793
AKAP11	0.025799
QRICH1	0.025843
BCAP29	0.025844
COPS6	0.025872
PTRH1	0.025876
EMSY	0.025925
SLC30A9	0.025951
LARGE2	0.025966
CEACAM16	0.026012
OR10AD1	0.026069
REPIN1	0.026074
ARL14	0.026139
MAPKAPK2	0.026146
RBFA	0.026165
BFSP2	0.026191
GABRG1	0.026198
MPV17L2	0.026258
CABCOCO1	0.026268
HINFP	0.026279
TNS4	0.026281
SYDE2	0.02629
JARID2	0.026292
PHF21A	0.026294
MRPL4	0.0263
C1orf105	0.026309
NPTXR	0.026348
KLRB1	0.026461
C21orf140	0.026465
CWC22	0.026518
REM2	0.026523
NEUROD2	0.026535
HSPD1	0.026597
PROCR	0.026602
C17orf112	0.026638
SH2D6	0.026642
FBXO34	0.02665
TNKS1BP1	0.02667
CCDC172	0.026675
SKIDA1	0.026688
CRTC3	0.026715
SBK2	0.026716
UAP1	0.026755
MIPOL1	0.026758
POU2F1	0.026795
GDF11	0.026825
POGLUT1	0.026857
PRMT1	0.026874
SEPHS2	0.026923
RARRES2	0.02693
CHIC2	0.026958
EDEM3	0.027011
TEDC1	0.027011
TTC23L	0.027065
ZNF282	0.027065
PODN	0.027071
SELENOW	0.027097
P2RX3	0.027175
ST6GAL1	0.027202
FBXW8	0.027206
PDLIM4	0.027253
ERRFI1	0.027283
CYCS	0.027285
PPP1R37	0.027347
CEACAM1	0.027391
IGSF3	0.027412
TPK1	0.027422
GOSR1	0.027422
ADSSL1	0.027445
MRLN	0.027472
NMD3	0.02755
FAM49B	0.027576
CAND2	0.027596
PGAP1	0.027634
TXNL4A	0.027634
ADPRHL2	0.027725
DHX33	0.027782
ATP5MGL	0.027924
TMOD3	0.027933
NAA50	0.02794
TMEM209	0.028087
PSMA3	0.028154
HBE1	0.02818
MAN1A2	0.028193
CH25H	0.028209
ESCO1	0.028248
ITGB3	0.028253
TMEM97	0.028263
CBWD2	0.02833
GIPC1	0.028349
WDR12	0.028377
EIF3I	0.028379
FNBP1L	0.02839
MYL6	0.028395
SCHIP1	0.028426
VASH1	0.028426
EIF3B	0.02845
CPTP	0.028464
SLC4A1	0.028471
MEF2D	0.028517
GPATCH2	0.028517
G6PC3	0.028517
LRRC61	0.028629
LMF2	0.02863
PPP3R2	0.02866
EPX	0.02866
KIF2B	0.028691
PRSS35	0.028726
GNG10	0.028727
RRM1	0.028728
METAP1D	0.028748
HOMER1	0.028807
PLA2R1	0.028852
CLEC18A	0.028875
CPXM2	0.028884
PCBP1	0.028897
KPNA6	0.028942
TNKS	0.028947
ADORA1	0.028957
ANKRD44	0.028974
SRRM2	0.029008
SLC35E2A	0.029012
SPINK5	0.029018
H1FX	0.02904
GPS2	0.029064
LCE1D	0.029101
CPE	0.02922
NAB2	0.029268
CD70	0.029284
CTNNAL1	0.029349
ECM1	0.029382
ITPA	0.02941
ECSIT	0.029423
MARVELD3	0.029429
ENAM	0.029455
NOA1	0.029477
LRRN2	0.029501
TTC33	0.029599
TTC16	0.029627
TP53I11	0.029691
CHRNA10	0.029714
FAM170A	0.029749
TOM1L1	0.029757
MBOAT1	0.029771
QARS	0.029866
PHLPP2	0.029902
OCLM	0.029931
DVL1	0.030034
TGFBR3	0.030065
MASTL	0.030126
PDE8B	0.030128
GLB1L	0.030159
NMS	0.030172
LRRC24	0.030174
ARRB1	0.030202
MMP19	0.030266
HOXD8	0.030325
LEO1	0.030344
HIGD1C	0.03037
SLITRK1	0.03038
EPN3	0.030413
MS4A15	0.030511
RAB11FIP1	0.030526
SH2D4B	0.030532
SPON2	0.030602
PLAG1	0.030609
TMEM245	0.030644
BATF	0.030729
RNF10	0.030734
SRP14	0.030776
ATG9B	0.030783
NOTCH2	0.030793
SHD	0.030812
AARS	0.030858
ATP8B2	0.03086
TULP1	0.03087
HTR5A	0.030948
CAPNS1	0.031023
NAPEPLD	0.031086
TBC1D4	0.031138
GTF3C3	0.031169
FBXO44	0.031197
ATP6V1G1	0.031229
ANKRD66	0.031239
UBE2T	0.031257
NEUROD4	0.031266
KCP	0.031282
LPP	0.031297
TVP23B	0.03132
FGF13	0.031343
CEACAM5	0.031344
STRADA	0.031356
MED11	0.031358
LY9	0.031384
NUBPL	0.031417
PTAR1	0.031419
LMNA	0.031454
RNF217	0.031481
TNFAIP1	0.031488
TBX6	0.0315
LCE2C	0.031515
CAND1	0.031576
RGS1	0.031589
FKBP8	0.031608
ERMP1	0.031682
ARMH1	0.031709
TREH	0.031724
LZTFL1	0.031782
GJB4	0.031802
C9orf84	0.031818
TRIM37	0.031841
FAM167B	0.031845
ZNF90	0.031868
TSNAXIP1	0.031871
GTF3C4	0.031907
POMC	0.031925
STX16	0.031943
HBD	0.032046
IGFBP7	0.032108
HAUS8	0.032126
SLC5A4	0.032159
DECR2	0.032172
ARHGAP26	0.032177
MCTP1	0.032178
TUBA1C	0.032181
ALKBH5	0.032185
WDR91	0.032202
CCDC36	0.032212
KIAA0586	0.032224
PKIG	0.032288
UGT2B15	0.032374
HMGCR	0.032386
ASAP2	0.03239
CLDN22	0.032595
C19orf70	0.032615
CEBPA	0.032672
ZBED6CL	0.032745
FAM19A3	0.032758
HSPE1	0.032867
DRD5	0.032874
TMEM53	0.032916
RAB3A	0.032964
SPINT2	0.032973
DNAJC1	0.032982
MRPL57	0.033028
CYB5R3	0.033029
RASSF10	0.033046
ERAP1	0.033117
TOP3A	0.033122
SLC35F4	0.033253
NUP88	0.033256
MMS19	0.033266
CLDN24	0.033294
ZYX	0.033304
CLTC	0.033305
TAF6	0.033398
LACTB2	0.033453
ARPC1A	0.033461
NCR3LG1	0.033473
MYL12B	0.033535
PRSS3	0.033538
ELP1	0.03359
SNX8	0.033616
ROMO1	0.033711
TIMM9	0.033713
FMNL2	0.033717
KLHDC8B	0.033721
RPS3A	0.033754
FSCN3	0.033815
TMEM254	0.033848
PSKH1	0.03385
CCNE1	0.033871
LHPP	0.033879
NR2C2AP	0.033939
SH3BGRL	0.033964
TMEM39B	0.033998
SALL3	0.034007
PLCG2	0.034009
SLC44A1	0.034141
ADNP2	0.034165
NPEPL1	0.034167
STPG4	0.034189
SLC6A9	0.034218
CIZ1	0.03426
TRAPPC5	0.034263
SBNO2	0.034264
ATP2A3	0.034294
SPTBN1	0.034416
NFYC	0.03442
RAVER2	0.034426
NR1I2	0.034429
DEFB118	0.034463
PSME3	0.034479
LRRC18	0.034519
TFAP2D	0.034522
GJC3	0.034542
ABCB8	0.034603
HIRIP3	0.034609
TNFRSF8	0.034646
ASNS	0.034705
CPEB2	0.034716
PSMB2	0.034758
MLLT10	0.034793
ITGB7	0.034839
KIAA1024	0.034875
HTR1E	0.034942
HSD17B2	0.034958
PSMD11	0.034975
TMEM163	0.034981
PDCL3	0.035052
DLEU7	0.035102
DNAJC27	0.035133
TRAK2	0.035212
IQCD	0.035293
RMRP	0.035298
NAA35	0.035308
CERCAM	0.035326
ZNF292	0.03534
SMAD5	0.03538
JCHAIN	0.035414
ERVMER34-1	0.035446
LHCGR	0.035499
TACC1	0.035503
CYTIP	0.035515
NUP210L	0.035612
CNOT1	0.03563
AFG3L2	0.03567
SETD6	0.035722
SLC14A2	0.035723
SLC38A8	0.035735
ITGA6	0.03574
YWHAZ	0.035777
ANXA1	0.035782
EZH1	0.035803
GRK5	0.035825
CFAP74	0.035847
CACNB1	0.035852
CDC42SE2	0.035899
SLURP1	0.036034
TYSND1	0.036044
ASCC1	0.036048
TXLNA	0.03607
CUZD1	0.036115
SLFN13	0.036158
TMEM234	0.03616
ZNF134	0.036175
ZNF804A	0.036192
ALDOA	0.036235
THNSL1	0.036278
EVC	0.036285
GSK3B	0.036292
PDE4D	0.036329
PKHD1	0.036383
EPB41L5	0.036463
ALDH6A1	0.036476
ATM	0.036522
AP1M1	0.036526
SRPRA	0.036579
PIGL	0.036614
POU2AF1	0.036651
PFN1	0.036654
C2orf40	0.036669
EFNA3	0.036677
C2CD2L	0.036812
SPRR2E	0.036858
TEKT2	0.036903
MARCH7	0.036925
MAEL	0.036935
ASCL4	0.036971
CCDC69	0.03698
CD84	0.037003
KRT18	0.037066
USP19	0.03707
SYCP1	0.037191
ZNF653	0.037219
OR52E8	0.037248
ANKS1A	0.037402
DUS4L	0.037411
TAC3	0.037413
TMOD2	0.037467
NIPSNAP3B	0.037483
DCDC2B	0.037488
PDHB	0.037571
SUPT4H1	0.037654
CDK5R1	0.037656
LIPJ	0.037659
RNF167	0.037667
STIM1	0.037672
NPFFR1	0.037682
AMBP	0.03775
TMEM11	0.03779
SLC5A6	0.037889
POLR2B	0.037922
SMIM11A	0.037965
CCDC198	0.037995
DNAJC12	0.038004
UBN1	0.038057
ERLEC1	0.038106
CCDC28B	0.038187
EFCAB14	0.038208
HES5	0.038224
ERI1	0.038233
FBXL5	0.038317
CYSLTR2	0.038353
NIFK	0.03836
KIAA0930	0.038403
TEX38	0.038415
C1orf116	0.038447
C11orf21	0.038531
SNRPG	0.038574
AACS	0.038687
FAM174A	0.038844
CCDC182	0.038856
OR52E6	0.038881
AKAP2	0.038925
GABRA2	0.038946
BUB1B	0.038961
TSEN34	0.038962
IL36B	0.038996
GGTLC1	0.039023
MC1R	0.039031
GABRP	0.039143
TLR6	0.039158
PLA2G2E	0.0392
TMEM255B	0.039214
BCL2	0.039243
FAM227A	0.039318
PRDM12	0.039379
TTF2	0.039385
GDAP1	0.039418
PIWIL4	0.039421
CLEC12A	0.039431
NUTF2	0.03946
NFXL1	0.039491
NRN1L	0.039552
CBY1	0.039558
LRRC38	0.039607
HRH2	0.03966
WDR78	0.039664
RWDD2B	0.039688
SAMD7	0.039714
TFAP2B	0.039859
FAM118B	0.039861
GTF2H5	0.039964
PRR15	0.040011
IQCC	0.040022
WDR83OS	0.040156
TP53I13	0.040163
HNRNPCL1	0.04017
CARD18	0.040218
STMND1	0.040219
RAMP1	0.040241
OR3A2	0.040246
MROH6	0.040279
ZNF439	0.04035
ARMC7	0.040362
BFSP1	0.040405
TMEM150B	0.040421
F2RL1	0.040446
LIN52	0.040484
C11orf54	0.040494
TAB1	0.040533
ANTXRL	0.040543
HSBP1L1	0.040552
MACO1	0.040577
RABIF	0.040617
FAM24A	0.040625
ZFP90	0.040664
CMTM3	0.040671
GLUD1	0.040676
IFI30	0.040844
GIPC2	0.040909
C3orf84	0.041039
MYRFL	0.041052
NOP53	0.041111
C8orf82	0.041188
GSDMA	0.041193
ASCC2	0.041232
CES3	0.04124
ZNF709	0.041288
HLCS	0.041309
SLAMF1	0.041369
TGFB1I1	0.041374
KYAT3	0.041441
SSRP1	0.041451
SLC25A11	0.041452
MRPL1	0.041477
SCN2B	0.041541
PKP4	0.041566
DTD2	0.041594
CEACAM19	0.041648
ANKZF1	0.041758
KIAA0040	0.041792
PIK3C2B	0.041844
PEF1	0.041888
RSPO1	0.041897
TNS3	0.041906
CSTA	0.041936
HDHD2	0.04198
RBM25	0.041987
PPP1R21	0.042102
ARHGAP39	0.042123
MCTP2	0.042128
DENND2A	0.042144
SART1	0.042204
SLCO1A2	0.042254
SLC4A2	0.042265
ATP5PD	0.042301
HDAC2	0.042313
USP46	0.04235
OR2M2	0.042374
GPR132	0.042395
NPAT	0.042406
GDAP2	0.042418
TRPC3	0.042418
ZKSCAN1	0.042475
SERTM1	0.042502
PLA2G7	0.042539
FTL	0.042578
ARNTL	0.042587
TSTD2	0.042612
UBR2	0.042636
ACP6	0.042655
MRS2	0.042684
RTP3	0.042733
MAPKBP1	0.042764
OR10J3	0.042838
SAR1A	0.042847
TRIR	0.042848
KRT8	0.042872
HDAC3	0.04291
MYORG	0.042912
RASEF	0.042983
MED27	0.043116
PLEKHO2	0.043199
NFIC	0.04324
OR56A5	0.043242
MMP9	0.043282
METTL8	0.043373
ICA1L	0.043423
METTL7A	0.043443
ZNF816-ZNF321P	0.04346
POTEI	0.043541
MINDY2	0.043569
SLC39A2	0.043629
JMJD7	0.043633
MOB2	0.043684
SEC61A2	0.043714
RASSF3	0.043748
CRYL1	0.043803
FLVCR1	0.043852
LRP5L	0.043896
HERPUD1	0.04391
SENP1	0.043958
DDIT4L	0.043962
RAB11FIP3	0.043983
PPP1R3G	0.044025
HACD2	0.044043
KRTAP5-8	0.044052
DOK5	0.044054
C3AR1	0.044059
MOB3C	0.044075
GNB2	0.044075
MDN1	0.044117
LY6H	0.044182
FLRT3	0.044193
MFN2	0.044228
KCTD7	0.044249
PRTFDC1	0.044307
B9D1	0.04442
FKBP5	0.044462
NAE1	0.04454
GLDC	0.044574
VEPH1	0.044636
TERB1	0.044657
PRKAR2B	0.04468
VPS13C	0.044738
RNF19A	0.044795
ANGEL1	0.044811
KIF14	0.044873
USP18	0.044901
VIPR1	0.044902
CTAGE1	0.044963
APOA2	0.045013
IL36RN	0.045034
KCNE1	0.045265
MYLK	0.04534
CREB1	0.045401
USP34	0.045603
OR1A2	0.045682
MS4A7	0.045684
ANAPC15	0.045827
PPP2CA	0.045876
ZBBX	0.045926
ARHGAP27	0.045929
ZNF608	0.045935
ZNF512	0.045938
COL8A2	0.045962
ADAMTS20	0.046006
NRIP1	0.046035
ADGRE1	0.04619
PAPOLA	0.046255
TGFA	0.046265
IL18BP	0.046303
TMEM8A	0.046385
MAN1A1	0.046431
SART3	0.046461
NDRG4	0.046467
MPLKIP	0.046469
OTUD7A	0.04652
TOMM22	0.046528
CTSZ	0.046603
MKX	0.046627
MYH10	0.046632
NEK10	0.046651
LRRC27	0.046717
HNRNPD	0.046718
BBOF1	0.046757
SLC28A2	0.046765
MOB1A	0.046778
PLK2	0.04679
ENO1	0.046865
SPPL3	0.046992
NF2	0.047016
NCAPH2	0.047028
PTPN21	0.047037
CEP57L1	0.047062
SARM1	0.047075
GRAP2	0.047192
RBM48	0.04722
PSG8	0.047255
CEP55	0.04732
CRYBA2	0.047429
RCOR3	0.047504
TMEM184C	0.047544
CRTAM	0.047599
FIGNL2	0.047609
KRTAP4-4	0.047632
LRRD1	0.047653
MCAT	0.047768
KIAA0825	0.047782
ZNF517	0.047804
GPR22	0.047874
THEM6	0.047893
SSMEM1	0.047945
RESP18	0.04796
SP3	0.047992
DLGAP4	0.048005
SLC1A2	0.04804
IP6K2	0.048069
RNF41	0.048169
OR52A5	0.04817
ARHGEF38	0.048191
DISC1	0.048222
OSBPL8	0.048229
TPCN1	0.048303
ZNF335	0.048319
EDN2	0.048345
CDRT4	0.048371
FLT3LG	0.048372
ELK4	0.048379
PCP4L1	0.048425
ADAMTS13	0.048426
GOLGA8N	0.048477
AK5	0.048486
MTMR9	0.048536
ADAM22	0.048545
ZNF669	0.0486
GATA2	0.048632
CNKSR1	0.048673
ISL2	0.048724
SLC39A5	0.048749
BTBD3	0.048784
PIP4K2A	0.048831
DCSTAMP	0.048836
PPM1J	0.048959
IRF2BP1	0.048967
SPIRE2	0.048993
TNFSF8	0.049035
MTA1	0.049081
PIGC	0.049157
USP35	0.049203
HOXA9	0.049387
RBX1	0.049458
CCL18	0.049463
HOXD9	0.049505
KRTAP5-9	0.049524
RNF144B	0.04953
COL16A1	0.049572
RPAIN	0.049677
TOPBP1	0.049779
EPHA1	0.049793
ASNSD1	0.0498
BNIP1	0.049827
SLC9A8	0.049843
NFKB1	0.049867
SRSF3	0.049912
EDDM3B	0.049946
SFTPB	0.049992
DNM2	0.050061
RIOK1	0.050108
ELMOD3	0.050159
