GENE	RA
DDX42	0.015212
PCDHGA6	0.015218
PCDHGB3	0.015218
HES1	0.015244
ANGPTL2	0.01527
LRCH1	0.015283
PCSK7	0.015288
PYDC2	0.0153
ZNF398	0.015308
KALRN	0.015357
PPP1R12B	0.015387
ZNF682	0.015413
IL23R	0.01546
PRKAR2A	0.015477
HIP1R	0.015529
TMEM241	0.015544
CABLES1	0.015566
CHST10	0.015578
SLC10A7	0.015594
CACNB1	0.015594
GJB7	0.015604
UBAC2	0.015625
RABL6	0.015637
TIMMDC1	0.01565
DUSP16	0.015694
CALCA	0.015699
SEC16A	0.015707
LCA5L	0.015723
ANAPC16	0.015728
NCR3LG1	0.015748
TGFBR2	0.015814
CNFN	0.015836
SLC13A3	0.015846
IQCB1	0.015886
ZBTB38	0.015889
SEBOX	0.015918
LRRC14	0.015943
C14orf39	0.015943
PCDHGB1	0.015985
MEIKIN	0.015998
KBTBD11	0.015998
WDR6	0.016046
ACYP1	0.016094
VPS13A	0.016096
TMEM191C	0.016096
BEAN1	0.016097
GH1	0.016118
RNF186	0.016148
BCAS4	0.016185
GPR183	0.016262
SAXO2	0.016271
TOP2A	0.016273
COLEC12	0.016281
RTP3	0.016283
WIPF2	0.01636
IL7	0.016394
PCDHGB5	0.016419
MYLPF	0.016461
TEX46	0.016467
PCDHGA9	0.016515
C10orf88	0.016531
MEX3A	0.016544
HOXA3	0.016637
CD70	0.016637
FOXH1	0.016669
CPXM2	0.016692
ASIC4	0.016739
CHAC1	0.01677
ITGAD	0.016816
TMEM175	0.016831
FAM193A	0.01684
CPNE1	0.016846
CYCS	0.016848
NAALADL1	0.01691
AMOTL1	0.017014
TMEM97	0.017054
DGAT2	0.017067
TEX38	0.017071
NAT14	0.017088
KDM6B	0.017096
MYLK2	0.017132
PTGS2	0.017182
MRGPRF	0.01723
DTWD1	0.017232
STAG3	0.017323
EBLN1	0.017344
TNP2	0.017366
C3orf30	0.017378
B3GNT2	0.017387
SLC36A4	0.017406
NPEPPS	0.017435
ITGAL	0.017533
BBS9	0.017542
DCLK2	0.017551
ADCY10	0.017561
RUBCN	0.017613
DOCK10	0.017614
PRR15	0.017643
ITGB3BP	0.017663
CRTC3	0.017767
CSPG4	0.017769
TNKS1BP1	0.017783
DDAH1	0.017798
PPP1R27	0.017802
INTS11	0.017813
CCDC71	0.01783
DEFB118	0.017833
TBKBP1	0.017836
MSRA	0.017837
RUNX2	0.017898
NPHP3-ACAD11	0.017925
SLCO6A1	0.018024
BRI3BP	0.018025
METAP1D	0.018041
LMO7DN	0.018059
SMPD2	0.018106
NME4	0.018115
ANKRD42	0.018118
PCDHGB2	0.018128
LRCH3	0.018137
PCNX1	0.018183
NUDCD3	0.018249
CXCL6	0.018259
KYNU	0.018374
ZNF530	0.018432
CCDC17	0.018482
PCDHGB6	0.018496
PCDHGA8	0.018507
CHERP	0.018518
SLC26A1	0.018575
ZSCAN21	0.018576
CATSPERZ	0.018594
SCN8A	0.018605
GARNL3	0.018643
TOR2A	0.018656
PRAG1	0.018689
ABHD3	0.018697
CALML3	0.01878
FASTK	0.018801
LRRIQ4	0.01881
DOHH	0.018863
GOLGA7	0.018869
ARHGAP32	0.018888
HTATIP2	0.018903
POP7	0.018933
PCDHGA2	0.019
ST6GAL1	0.01903
TSPAN18	0.019041
FBXO6	0.019069
IGSF3	0.019095
SNRNP27	0.019126
TTC4	0.019156
HMGCR	0.019157
ENAM	0.019166
FBXW8	0.019203
FOXD2	0.019251
LGMN	0.019255
MRPL20	0.019259
TLE3	0.019265
MSANTD4	0.019347
MCU	0.019348
C1orf53	0.019362
SIDT2	0.019362
TMED9	0.019461
IGHMBP2	0.019461
ENKUR	0.01949
PTAR1	0.019573
JMJD7	0.019583
PTPRS	0.01959
ISLR2	0.019647
POU6F1	0.019652
MOXD1	0.019655
NOA1	0.019661
RMRP	0.019662
KPRP	0.019699
RAB3IL1	0.019736
NFATC1	0.019771
SLC14A2	0.019819
NEUROD2	0.019922
BACH2	0.019925
MICU1	0.019953
ZNF618	0.020019
GATC	0.020021
PPP1R37	0.020055
TMED10	0.020151
IKBKE	0.020159
C2orf42	0.020159
SLC5A6	0.020214
BEND4	0.020288
DVL1	0.020296
TNIP2	0.020361
FBXW10	0.020386
TACC2	0.02045
TMEM53	0.020483
C14orf93	0.02051
CMTM1	0.020538
NEK9	0.020551
BLVRB	0.020568
FBXW2	0.020645
TTC16	0.020669
KLK4	0.020693
PF4	0.020701
INF2	0.020712
SLC9B2	0.020738
RIMS3	0.020757
PKIB	0.0208
ERAP2	0.02083
CA7	0.020905
UNC5B	0.020911
FYB2	0.020938
PCDHGA4	0.020943
HMGCLL1	0.021012
CABP7	0.021044
KRTAP4-3	0.021089
COQ10B	0.021133
GP1BA	0.021163
MYO1G	0.021177
RALGPS1	0.021189
ZAP70	0.021197
RABGEF1	0.021201
TJP3	0.021205
SPON2	0.021267
EGFR	0.02128
ZNF48	0.021316
NEDD1	0.021468
FBXL13	0.021548
PTPRB	0.021576
MRPL4	0.02159
USP19	0.021638
C2CD2L	0.021668
CTRL	0.021694
ZNF470	0.021736
CCDC90B	0.021745
ELOB	0.021849
SIGLEC9	0.021849
ARCN1	0.02188
SALL3	0.021883
ENSA	0.021896
ALG6	0.02191
CCDC183	0.021933
IL1F10	0.021944
TNP1	0.02196
HS1BP3	0.021993
FCRL4	0.022047
BUD31	0.022053
PCDHGA3	0.022099
OAT	0.022105
AKAP10	0.022107
PSRC1	0.022123
PLAG1	0.022152
CLN8	0.022158
MDM4	0.022219
FBXW11	0.022231
ZNF676	0.022259
RABEP1	0.02227
SLC2A4RG	0.022309
MARVELD3	0.02231
RNF121	0.022333
PCDHGA1	0.022349
GPR65	0.022356
HBE1	0.022428
OLFM2	0.022444
GLB1	0.022477
CCDC47	0.022533
TEX19	0.022543
RPL32	0.022551
IL36A	0.022556
DHX33	0.022574
C1orf21	0.022595
VSIR	0.022631
ELAVL3	0.022656
TMEM230	0.022687
POLI	0.022744
C6orf222	0.022789
WDFY4	0.022807
EREG	0.022851
TMPPE	0.022934
ERVMER34-1	0.022996
KIF14	0.022999
USP29	0.023
LCE1C	0.023019
EIF4H	0.023044
SHD	0.023052
LPP	0.02314
SIVA1	0.02314
TRMO	0.023191
SETD6	0.023225
SH3BGRL	0.023229
ZNF202	0.023234
P2RX3	0.02324
CD2BP2	0.023302
ISOC1	0.023316
CDK5	0.023338
GAS1	0.023367
FOXK1	0.023451
ZNF781	0.02348
GIPC1	0.023572
REPIN1	0.023616
SPATS2L	0.02363
SLC35E1	0.023644
AMIGO1	0.023714
NPC1L1	0.023733
OR10Q1	0.023771
FAM53B	0.023795
KYAT3	0.023811
CSNK1D	0.023856
BMP2	0.023916
ATP6V0A4	0.023946
FBXO34	0.023963
ODR4	0.024034
SLC30A9	0.024053
CREB5	0.024061
SH3BP2	0.024064
DRD4	0.02409
GCA	0.024096
SLC11A2	0.024192
TVP23B	0.024193
ZNF517	0.024223
NEDD9	0.024265
GABRG1	0.02431
GOSR1	0.024315
POFUT2	0.024364
PELI1	0.024391
PRPF18	0.02442
CTNS	0.02443
EPHA1	0.024435
ATP6V1B1	0.024478
SLC4A1	0.024483
NPFFR2	0.024493
TTC33	0.02452
PDE8B	0.024527
SOGA1	0.024572
CCDC62	0.024633
SFXN3	0.024668
FOXRED1	0.024762
ERI3	0.024768
GRB10	0.024798
ELOVL6	0.024877
DNAJC14	0.024995
NDRG3	0.025041
ANKZF1	0.02507
TTC39A	0.025102
BTBD3	0.025105
NR1H2	0.025107
FGF13	0.02515
NKX6-2	0.025156
MEGF9	0.025165
NUTF2	0.025174
PRSS3	0.02521
NME1-NME2	0.025306
SCHIP1	0.025331
MYO1A	0.025378
ATOH1	0.025382
MYBPHL	0.025404
FNBP1L	0.025421
CASTOR1	0.025501
PRMT7	0.025509
DNAJC1	0.025521
CTSD	0.025549
STKLD1	0.025572
SLAMF7	0.025604
BHMT2	0.025607
TEKT4	0.025633
CYP2R1	0.025652
SH3BGRL3	0.025663
NRXN1	0.025671
BCAP29	0.025672
SHLD2	0.025679
PHPT1	0.025687
ELK4	0.025729
CLEC18A	0.025796
SH2D6	0.025844
NACAD	0.025844
ATP7B	0.025847
CTNNAL1	0.025877
TFAP2B	0.025882
RBFA	0.025922
PDHB	0.02593
CPE	0.025938
C1orf105	0.025947
RPL19	0.02598
HUNK	0.025983
PPID	0.025992
FNIP1	0.026007
NMD3	0.026017
KIAA0586	0.026021
AKAP13	0.026024
B4GALT4	0.026051
NFYC	0.026085
CABCOCO1	0.026108
VWA3B	0.026171
MARS	0.02619
MBD6	0.026217
BBOF1	0.026249
FUT4	0.026374
ERVW-1	0.026402
SCGB1C2	0.026518
MIPOL1	0.02653
PHF21A	0.026579
LCE2B	0.026585
TRERF1	0.026667
NAA50	0.026673
NUP88	0.026761
KIAA1549	0.026831
SYDE2	0.02685
CHST6	0.026869
OR8H1	0.026966
FAM49B	0.026983
SAR1A	0.027001
LRIF1	0.02702
MICU2	0.027026
ADNP2	0.027034
LRRC24	0.02706
TMEM17	0.027091
MEF2D	0.027094
TRIM37	0.02711
CDK13	0.027129
SLC38A8	0.027139
SIK3	0.027156
GLDC	0.027158
ATP2A3	0.027253
UPK1B	0.027257
GDPGP1	0.02729
GRN	0.027326
TMEM25	0.027352
IL12RB1	0.027382
GINS2	0.027406
SLAIN1	0.027497
RPP25L	0.027603
TMEM108	0.027644
MOB1A	0.027647
NKX2-8	0.027682
MFSD3	0.027739
KIAA1024	0.027765
IL22	0.027768
B4GALT5	0.02779
NEMP1	0.027827
VPS37B	0.027839
C16orf54	0.027896
NIFK	0.027911
PRSS22	0.027942
RGS14	0.027958
FAM131B	0.027975
AGR2	0.027991
ALDH6A1	0.028035
WDR1	0.028069
CAPNS2	0.02811
BARHL1	0.028151
PER3	0.028196
YTHDC1	0.028229
ANP32A	0.028239
ALKBH5	0.028314
TMOD3	0.028363
NPPA	0.028408
TMEM252	0.028609
ZNF665	0.028649
PALLD	0.028742
NCOA6	0.028758
WDPCP	0.02876
RUVBL2	0.02876
KMT2B	0.028804
SCGB1D4	0.028834
PVRIG	0.028854
AIM2	0.028897
SYN2	0.028911
ERI1	0.028922
TMEM163	0.028948
C16orf58	0.028967
ZFP90	0.028985
SECISBP2L	0.029
FZD7	0.029003
EDDM3B	0.029008
LELP1	0.029019
TOM1L1	0.029042
PFKFB3	0.029051
RNF10	0.029063
WDR91	0.029067
DLGAP5	0.029091
KIAA1468	0.029171
MCTP1	0.029192
KPNA6	0.029198
TNFAIP1	0.029217
GAB2	0.029237
ARIH2	0.029242
HOXA10	0.029263
MMS19	0.029269
STARD13	0.029276
ESCO1	0.029289
BFSP1	0.029312
SLC6A9	0.029315
REX1BD	0.029348
CEMIP	0.029359
KIN	0.029415
NPAT	0.029522
UGT2B15	0.029531
S100A7L2	0.029587
OR2M2	0.029627
CHIC2	0.029654
ACSL6	0.029676
ASPHD1	0.029677
VASH1	0.029693
MYL12B	0.029726
PKIG	0.02974
TPK1	0.029745
IQSEC1	0.029753
RNF217	0.029786
LRRC34	0.029827
IRX2	0.029832
PHLPP2	0.029845
ALDOB	0.029859
WDR12	0.029875
CMTM3	0.029875
MUC17	0.029918
MTRNR2L8	0.029939
TTC19	0.029962
FOXI3	0.029976
IFNAR2	0.030044
KCNF1	0.030117
SLC28A2	0.030185
C2CD4A	0.030337
IKZF3	0.030351
SYCP1	0.030372
HOXA4	0.030428
JMJD7-PLA2G4B	0.030448
HOMER1	0.03056
COL16A1	0.030579
PXK	0.030599
IQCD	0.030612
TPRG1L	0.030657
LIM2	0.03068
TNKS	0.030725
LPAR2	0.030745
DTD2	0.030841
CGNL1	0.030873
OR2S2	0.030885
MCAT	0.030937
PIGL	0.030955
EDEM3	0.030964
MAN1A2	0.030998
SLC44A1	0.031023
NIPSNAP3B	0.031028
MASTL	0.03103
VTN	0.031041
STRADA	0.031049
SERAC1	0.031114
KIAA0930	0.031146
TIGD5	0.031183
APLP1	0.031226
EFCAB14	0.031237
MYO10	0.031359
ZNF512	0.031397
GPLD1	0.031402
RNF167	0.031438
CDC7	0.031564
ADAM12	0.031593
REM2	0.031599
DSG3	0.031608
ATM	0.031654
RIOK1	0.031655
MRS2	0.031687
CCDC88A	0.031703
BCL2	0.031743
CCDC36	0.031754
NDUFS5	0.031782
ZNF207	0.03179
ZNF419	0.031793
SLC35F4	0.031794
PSMD11	0.03183
SH2D1B	0.031835
CLTC	0.031917
HYI	0.031929
KPNA4	0.031971
CBWD2	0.031979
TSNAXIP1	0.03199
GABRP	0.032055
ZDBF2	0.032059
ITPA	0.032063
SRPRA	0.032208
STPG4	0.032222
COX6B2	0.03227
C6orf163	0.032273
THAP11	0.032298
SLAMF1	0.032304
ZNF416	0.032371
GDF11	0.032384
PUSL1	0.032595
CCL2	0.032629
KRTAP5-9	0.0328
SELENOW	0.032813
FAM118A	0.032999
PDLIM4	0.033018
IGFBP7	0.03302
BUB1B	0.033025
ATP6V1F	0.033038
TRIM36	0.033079
UBE2D3	0.033098
SEPT1	0.033177
RAB11FIP3	0.033207
ANTXRL	0.033238
HTR5A	0.033335
AKAP2	0.033352
TSPAN3	0.033423
SLC39A4	0.033469
CDC42SE2	0.033471
DUS4L	0.03349
TNS3	0.033498
RSPO1	0.033559
ANKS1A	0.033563
ITGB4	0.033583
OR7D2	0.033598
POU2F1	0.033614
CCNA1	0.033625
OR10W1	0.033651
SMAD5	0.033759
RPL10L	0.03376
EIF3I	0.033789
RBM25	0.0338
CYB5R3	0.033821
MAPKAPK2	0.033829
BRIX1	0.033834
FMOD	0.033848
UBE2T	0.03387
ADGRE1	0.033911
HSD17B2	0.034023
RNF215	0.034041
EVC	0.034046
TXLNA	0.034069
FTL	0.034074
ASCC1	0.034075
C1QL2	0.034151
ZNF574	0.03416
OR1N1	0.034168
LMNA	0.034211
NPIPB11	0.034223
SPTBN1	0.034227
PODN	0.034285
ADGRF5	0.034286
POGLUT1	0.034293
RWDD2B	0.03431
BCL10	0.034372
EZH1	0.034385
DENND1C	0.034407
EPB41L5	0.03445
TFAP2D	0.03445
OR5AP2	0.034476
SPINK6	0.03451
MC1R	0.03454
PPP1R14B	0.034541
P4HTM	0.034573
TMUB2	0.034704
FAM83A	0.034706
SENP1	0.034706
IVNS1ABP	0.034736
CX3CL1	0.03482
LIPJ	0.034841
EIF2S2	0.03487
DHX36	0.03493
S100A7	0.035062
CEP55	0.035068
SSMEM1	0.035102
TMEM150B	0.035107
GABRA2	0.035126
ADARB2	0.035144
B9D1	0.035229
OR1Q1	0.035254
AMBP	0.035335
U2AF1L4	0.035357
CD84	0.035457
DEF8	0.035522
LINGO2	0.035523
MCTP2	0.035531
STARD3	0.03559
CERCAM	0.035604
RECQL	0.03562
FAM170A	0.035657
IQCN	0.035714
TMEM234	0.035765
SLC25A27	0.035772
MRPS21	0.035821
NUBPL	0.035849
TNFRSF8	0.035892
PANK4	0.035902
ACP6	0.036002
IQCC	0.036052
TMOD2	0.036077
DNAJB8	0.036087
FUK	0.036091
FAM24A	0.03612
SPATA13	0.03614
ARHGEF38	0.036193
SHISA4	0.036245
LDHAL6A	0.036312
PTPN7	0.036315
ITGA6	0.036321
CEACAM16	0.036384
TMEM43	0.036427
ETFBKMT	0.036429
TMEM200C	0.036444
LHPP	0.036493
ZBTB32	0.036493
OR4S1	0.036632
GTF3C4	0.036655
RASSF3	0.036733
RPLP1	0.036765
CES3	0.036794
CCDC114	0.036799
FMNL2	0.0368
ADORA1	0.036872
IGFALS	0.036911
ERMP1	0.036974
AMN1	0.036988
MRPL24	0.037033
NOTCH2	0.037059
SPSB3	0.037064
DNAAF2	0.037089
RASEF	0.037127
PSMC2	0.037194
SDC4	0.037214
MYL9	0.037242
GPATCH2	0.037243
SMIM8	0.037299
ZFP28	0.037299
CHPF2	0.037334
TNS4	0.037351
SBNO2	0.0374
LHCGR	0.037404
ZBBX	0.037443
LMAN2	0.037455
C1QTNF2	0.037463
TNFSF8	0.037511
PGM1	0.037585
OR10G7	0.03761
CNOT1	0.037628
LETMD1	0.037678
AFG3L2	0.037684
ASAP2	0.0377
SLC25A17	0.037707
TMEM245	0.037752
EPN3	0.037802
AMZ1	0.037811
ZNF292	0.03786
SLC12A4	0.037891
QRICH1	0.037902
MED28	0.037902
MTMR9	0.037926
CGREF1	0.038066
CARM1	0.038081
SPATA2L	0.038087
TMEM255B	0.038128
TMEM39B	0.038181
LRRD1	0.038181
GGT7	0.038206
SMIM11A	0.038242
C11orf40	0.038249
LEO1	0.038262
CLCN6	0.038285
CYSLTR2	0.038312
SUN2	0.038353
VAX2	0.038356
ZNF804A	0.038359
HDAC2	0.03839
APP	0.03841
SAC3D1	0.038437
MOB2	0.038479
RPL5	0.038575
CASP8AP2	0.038582
C2CD4D	0.038586
ETS2	0.03862
OTX1	0.038712
FABP5	0.038801
STIM1	0.038825
WRNIP1	0.038876
USP46	0.038914
KCTD20	0.038934
ATP4B	0.038999
C4orf50	0.039003
COL5A3	0.039072
DDIT4L	0.039075
PCP4L1	0.039117
DNMT3A	0.03925
OR1L1	0.039308
LARGE2	0.03933
TMEM209	0.039336
USP35	0.039368
DLEU7	0.039444
GDAP2	0.039576
SKA3	0.039616
STK11	0.039633
SKI	0.039663
CLEC4M	0.039663
NUDT6	0.0397
ZNF319	0.039868
MOB3C	0.039891
FKBP5	0.039931
FGD4	0.039957
TIMP4	0.039986
GPR83	0.039996
TULP1	0.040051
CCL3	0.040051
EMSY	0.04007
MRPL1	0.040088
MACO1	0.040146
ING1	0.040167
WBP4	0.040198
HIGD1B	0.040199
S1PR4	0.040206
HTR1E	0.040224
ZNF180	0.040289
KIAA1614	0.040339
DNAJC19	0.04034
RFXANK	0.040403
GUCY1B1	0.04057
ARHGAP29	0.040622
SMIM17	0.04063
GLUD1	0.040739
P2RY6	0.040747
CAGE1	0.0408
CBY1	0.040819
CCL24	0.040843
SDR9C7	0.040862
NUP210L	0.040872
CSMD2	0.040886
CCDC184	0.040889
POU4F2	0.040895
CCDC172	0.040928
NUTM2A	0.040993
TMUB1	0.041027
NDFIP1	0.04103
ANKRD44	0.041054
WIPF1	0.041063
CYP2S1	0.041077
SEPHS2	0.041109
OR10J3	0.041158
ADORA2B	0.041159
TP53I11	0.041175
KCP	0.041178
CLDN5	0.041197
FAM200B	0.041237
C19orf24	0.041272
ACTR1B	0.041297
NEFH	0.041341
DSN1	0.041349
YIPF1	0.041386
GRK5	0.041404
PDE4D	0.041433
DYNC1LI2	0.041511
GATA2	0.041549
MAN1A1	0.041595
FAM227A	0.041687
RNF144B	0.041733
MARCH7	0.041744
HLCS	0.04175
TAC3	0.041752
CRYL1	0.041843
DHRS3	0.041846
TXNL4A	0.04192
MKX	0.041925
TIPARP	0.04194
DENND2A	0.041943
KCNK9	0.041947
HAUS8	0.041967
SPINK5	0.041991
PIK3R1	0.041994
P4HA2	0.041996
MMP2	0.042016
IL36B	0.042033
PSME1	0.042037
SPDYE3	0.042085
WSCD2	0.042098
SERTM1	0.042143
SLC7A10	0.042164
EME2	0.042165
SCAND1	0.042165
C12orf49	0.042211
UBN1	0.042231
C10orf90	0.042237
GPR85	0.042263
OR10G9	0.042339
SBK2	0.042433
ABRAXAS2	0.042448
PLA2R1	0.042509
DNTT	0.042514
PIK3C2B	0.042515
NF2	0.042525
DHX32	0.04253
TBX6	0.042555
TBC1D29	0.042556
PEF1	0.042563
FSCN3	0.042624
PPP1R21	0.04263
SART3	0.042679
C9orf84	0.042689
FBF1	0.042703
KIAA0040	0.042751
ZSWIM1	0.042811
MCUB	0.04286
PTPN21	0.042894
SPIRE2	0.04291
MSANTD1	0.042992
MDN1	0.043008
AACS	0.043027
POLL	0.043079
MED27	0.043195
AARS	0.043243
PPP6R1	0.043295
GNG10	0.043323
TAB1	0.043357
HRH2	0.043381
TOPBP1	0.043402
RLN1	0.043412
GRAMD1B	0.043507
PAIP2B	0.043589
LYN	0.043814
CWC22	0.043944
RAB44	0.044018
HIRIP3	0.044062
ACAP1	0.044087
GUCA2A	0.044108
TICAM1	0.044239
POLR2B	0.044297
TENM3	0.044298
ZNF90	0.044309
ZNF471	0.044335
WDR82	0.044378
PKP4	0.044417
ISL2	0.044464
NEFM	0.044571
HSPD1	0.044613
CPEB2	0.044629
ZNF282	0.044687
TPCN1	0.044728
ATAT1	0.044732
VCAM1	0.044827
INSL5	0.044932
PRAMEF1	0.044946
FBXL5	0.044971
MRLN	0.044973
HMMR	0.045015
TRAM1	0.045061
MLLT10	0.0451
NEURL4	0.045164
GRAP2	0.045258
OR5D13	0.045259
CNKSR1	0.04538
TP53AIP1	0.045464
FRAT1	0.045478
OR10AD1	0.045505
FER1L5	0.045569
GXYLT1	0.045598
ZNF708	0.045613
MYLK	0.045638
ZNRF4	0.045662
TMEM147	0.045694
SLCO1A2	0.045722
SLC5A4	0.045727
PROCR	0.045731
TIRAP	0.0458
KDELC2	0.045824
JSRP1	0.045858
ZNF497	0.045975
NFXL1	0.046036
MBD3L1	0.04605
CDCA5	0.046126
INO80E	0.046174
C7orf69	0.046194
IFT46	0.046194
LY9	0.046209
AK5	0.04623
INTS10	0.046231
FAM118B	0.046266
LRRC27	0.046286
C11orf54	0.04629
NPFFR1	0.046296
C12orf43	0.046328
IL17RE	0.046372
FNIP2	0.046419
AP1M1	0.04645
SPEG	0.04646
NAE1	0.04646
IL36RN	0.046461
ICA1L	0.046523
HDHD3	0.04653
ZNF28	0.046536
VPS13C	0.046593
C5orf67	0.046843
LRRN2	0.046856
EIF3B	0.046858
IP6K2	0.046933
MRPL57	0.046957
TRIB1	0.046988
RARRES2	0.046991
CPA2	0.047033
C19orf73	0.047058
TLR6	0.047066
FAM32A	0.047223
RAB25	0.047231
SMCR8	0.047297
RHOB	0.047313
LCE1E	0.047321
CENPQ	0.047339
ACTRT2	0.047344
TMEM71	0.047399
F2RL1	0.047466
CLPP	0.047482
PRKAR2B	0.047523
RAVER2	0.047526
ERAP1	0.047528
MED12L	0.047566
DZANK1	0.047567
ELAVL2	0.047611
UMODL1	0.047613
SOCS2	0.047636
METTL21A	0.047638
ANGEL1	0.047684
PAX5	0.047688
TBC1D4	0.047692
TMEM11	0.047704
SEC61A2	0.04773
POM121C	0.047753
DLGAP4	0.047781
CDS2	0.04783
LRRC17	0.047846
DYNC2LI1	0.047847
ZNF593	0.047888
POMT2	0.047905
AVEN	0.047957
HERPUD1	0.047962
FLVCR1	0.047974
SOX7	0.047988
BCL6	0.048033
TACC1	0.048048
FAM174A	0.048078
TSTD2	0.048117
OAS1	0.048183
INHBE	0.048196
CLPSL2	0.048236
CEP57L1	0.04824
ADGRL3	0.048241
MAPK8	0.048245
CEACAM1	0.048256
SPPL3	0.048258
GIPC2	0.048275
LIN52	0.048276
KCTD7	0.048331
TGFBR3	0.048388
LCT	0.048415
KANK2	0.048426
PLEC	0.048467
KCNK5	0.048499
COX16	0.048522
CDIPT	0.048529
STK11IP	0.048534
ZER1	0.048585
TTF2	0.048592
ZBTB8B	0.048606
TRPC4AP	0.048607
PEX11A	0.048619
GSK3B	0.048653
FXR1	0.048685
POMC	0.048709
VEPH1	0.048739
ASCC2	0.048744
EMC10	0.04875
DISC1	0.048791
UGT2B28	0.048928
LRRC61	0.048939
OSBPL8	0.048969
ARRB1	0.048975
CIZ1	0.048991
DNAJC3	0.049013
KIRREL2	0.049028
MAPK7	0.04903
KHDRBS2	0.049037
FIGNL2	0.049119
OR2V1	0.049173
ZNF837	0.049213
EPHB3	0.049242
KLRB1	0.049288
ADAM22	0.049296
SKP1	0.049318
GTF2H5	0.049375
PPIF	0.049377
TCP11	0.049394
SLFN13	0.049448
RPS9	0.049479
TPD52L2	0.049517
CLEC7A	0.049613
ADIPOR1	0.049614
CD302	0.049617
CNR1	0.049618
ARHGAP39	0.049658
OLFML2B	0.049731
SCN9A	0.049771
PCDH1	0.049776
ZNF816-ZNF321P	0.049776
CD5L	0.049904
MAB21L2	0.04995
YWHAZ	0.049988
SEMG1	0.04999
PVR	0.050035
PSMA3	0.050067
DNM2	0.05008
SLAMF6	0.050084
C2orf68	0.05012
KLHL21	0.050149
MYH10	0.050173
IL7R	0.050177
CEP295	0.050227
XKR9	0.0503
DAND5	0.05034
TSPAN31	0.050359
FAM217B	0.05041
KLF17	0.050431
GLB1L	0.050492
IRX6	0.050516
THNSL1	0.050613
OR56A5	0.050661
HSPH1	0.050688
ARHGAP26	0.050796
FIGNL1	0.050796
TMEM203	0.0508
RPP14	0.050864
LZTFL1	0.050875
ACP7	0.05096
H3F3C	0.05105
GSDMD	0.051063
COG5	0.051111
RAB11FIP1	0.051138
MBOAT1	0.05114
GRAMD2B	0.05125
HIGD1C	0.051257
SYNJ2BP-COX16	0.05133
TUBA4A	0.051332
CDCA4	0.051391
ENO1	0.051415
COL23A1	0.051486
ZNF101	0.051508
CEACAM19	0.051548
ISCU	0.051572
COL4A4	0.051577
COL8A2	0.051579
TMIGD1	0.051627
GPRC5C	0.051653
SLITRK6	0.051738
ZBTB1	0.051741
SLC4A1AP	0.051836
ASIC3	0.05184
CAND2	0.051905
OR3A2	0.051905
DGKZ	0.051941
LZTS3	0.051977
LNPEP	0.052121
NEU3	0.052149
KRT8	0.052269
AP1S1	0.052425
ANXA1	0.052504
MYRFL	0.052506
STUM	0.052571
PHACTR2	0.052607
CCDC121	0.052609
PIP4K2A	0.052614
USP34	0.052616
GRID1	0.052659
TARS2	0.052665
C9orf163	0.052682
REM1	0.05274
KLK11	0.052741
CASP3	0.052787
SPTBN5	0.052809
PLCG2	0.052812
VGF	0.052828
NPEPL1	0.052831
ADPRHL2	0.052835
H1FNT	0.052947
ANKIB1	0.052979
CCDC198	0.052998
PARK7	0.053044
KIF3B	0.05308
STX16	0.053114
QRICH2	0.053152
INAFM2	0.053221
CRLF3	0.053258
TBC1D31	0.053301
ATP6V1A	0.05337
DOCK2	0.053371
TMEM184B	0.053434
PDGFRB	0.053476
PPP2CA	0.053553
OR5B17	0.053645
H1FX	0.053675
SEPT8	0.053701
BCO2	0.053785
TTLL9	0.053804
CAPNS1	0.053895
PRDM1	0.054036
GLIS3	0.054078
GSC	0.054078
SH3BGRL2	0.054112
CLEC12B	0.054126
GDAP1	0.054244
COQ5	0.05426
SLC45A1	0.054306
CPTP	0.054357
CUL5	0.054388
SPATA2	0.054422
SUSD1	0.054466
OR9G1	0.054476
THEM6	0.054538
LRP5L	0.054587
C5orf15	0.054632
METTL8	0.054651
RITA1	0.054664
ARMC10	0.054687
ADAMTS20	0.05475
CCDC81	0.054757
NCDN	0.054771
MAT2B	0.054797
RWDD3	0.054804
ARHGEF35	0.054907
TACR2	0.054924
NME8	0.054983
PYGL	0.054991
SLC18B1	0.055017
ARMH1	0.055044
IL1RL2	0.055057
MSGN1	0.055082
SIX4	0.055093
MKL1	0.055159
NEK5	0.055175
EPHB1	0.055203
NYNRIN	0.055207
CREB1	0.055213
ARPC1A	0.055237
IL1RN	0.055313
MTFR1	0.05546
ZNF571	0.055499
ZNF653	0.055504
TBC1D10A	0.055559
GOT2	0.055651
CCDC70	0.055768
RNF180	0.055783
TOMM20L	0.055786
KIF1A	0.055888
PLK2	0.055913
SIRT7	0.05598
DIS3L2	0.055985
HSPB3	0.055991
CAND1	0.056057
ERLEC1	0.056076
SYNJ2BP	0.056105
JOSD2	0.056124
LYNX1	0.056144
POTEI	0.056163
AKAP11	0.056167
SPDYE5	0.056313
HINFP	0.056349
UCKL1	0.056393
ANKRD36B	0.056401
SEC14L5	0.056405
MYO7A	0.056414
NOP53	0.056424
AQP3	0.056426
CCR2	0.05644
TMEM120B	0.056454
TMEM81	0.056477
CENPU	0.056633
MNT	0.056776
TTC28	0.056817
IL36G	0.056905
DNAJC13	0.056906
